id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
570|illic nightspear|ae|186.0|hq|"illic nightspear is equipped with: shuriken pistol; voidbringer; aeldari power sword. your army can only include one <span class=""tooltip00167"" data-tooltip-content=""#tooltip_content00167"" data-tooltip-anchor=""#tooltip_content00167""><span class=""kwb"">illic</span> <span class=""kwb"">nightspear</span></span> model."||False
571|asurmen|ae|186.0|hq|"asurmen is equipped with: the bloody twins; the sword of asur. your army can only include one <span class=""tooltip00168"" data-tooltip-content=""#tooltip_content00168"" data-tooltip-anchor=""#tooltip_content00168""><span class=""kwb"">asurmen</span></span> model."||False
572|jain zar|ae|186.0|hq|"jain zar is equipped with: the blade of destruction; the silent death; terror’s lament. your army can only include one <span class=""tooltip00169"" data-tooltip-content=""#tooltip_content00169"" data-tooltip-anchor=""#tooltip_content00169""><span class=""kwb"">jain</span> <span class=""kwb"">zar</span></span> model."||False
573|karandras|ae|186.0|hq|"karandras is equipped with: arhra’s bane; isirmathil; the scorpion’s bite. your army can only include one <span class=""tooltip00170"" data-tooltip-content=""#tooltip_content00170"" data-tooltip-anchor=""#tooltip_content00170""><span class=""kwb"">karandras</span></span> model."||False
574|fuegan|ae|186.0|hq|"fuegan is equipped with: searsong; the fire axe. your army can only include one <span class=""tooltip00171"" data-tooltip-content=""#tooltip_content00171"" data-tooltip-anchor=""#tooltip_content00171""><span class=""kwb"">fuegan</span></span> model."||False
575|baharroth|ae|186.0|hq|"baharroth is equipped with: fury of the tempest; the shining blade. your army can only include one <span class=""tooltip00172"" data-tooltip-content=""#tooltip_content00172"" data-tooltip-anchor=""#tooltip_content00172""><span class=""kwb"">baharroth</span></span> model."||False
576|maugan ra|ae|186.0|hq|"maugan ra is equipped with: the maugetar. your army can only include one <span class=""tooltip00173"" data-tooltip-content=""#tooltip_content00173"" data-tooltip-anchor=""#tooltip_content00173""><span class=""kwb"">maugan</span> <span class=""kwb"">ra</span></span> model."||False
577|autarch|ae|186.0|hq|an autarch is equipped with: shuriken pistol; star glaive; plasma grenades.||False
579|autarch with warp jump generator|ae|108.0|hq|an autarch with warp jump generator is a single model equipped with: shuriken pistol; plasma grenades. it has a forceshield.||False
580|autarch skyrunner|ae|186.0|hq|an autarch sky runner is equipped with: laser lance; twin shuriken catapult.||False
581|avatar of khaine|ae|186.0|hq|"an avatar of khaine is equipped with: the wailing doom. your army can only include one <span class=""tooltip00174"" data-tooltip-content=""#tooltip_content00174"" data-tooltip-anchor=""#tooltip_content00174""><span class=""kwb"">avatar</span> <span class=""kwb2"">of</span> <span class=""kwb"">khaine</span></span> model."||False
582|farseer|ae|186.0|hq|a farseer is equipped with: shuriken pistol; witchblade.||False
583|farseer skyrunner|ae|186.0|hq|a farseer skyrunner is equipped with: shuriken pistol; twin shuriken catapult; witchblade.||False
584|warlocks|ae|186.0|elites|if this unit contains 2-3 models, it has <b>power rating 3</b>. if this unit contains 4-5 models, it has <b>power rating 5</b>. if this unit contains 6 models, it has <b>power rating 7</b>. every model is equipped with: shuriken pistol; witch blade.||False
586|warlock skyrunners|ae|186.0|elites|if this unit contains 2 models, it has <b>power rating 3</b>. if this unit contains 3 models, it has <b>power rating 5</b>. every model is equipped with: shuriken pistol; twin shuriken catapult; witchblade.||False
588|spiritseer|ae|186.0|hq|a spiritseer is equipped with: shuriken pistol; witch staff.||False
589|guardian defenders|ae|186.0|troops|if this unit contains 12 or more models, it has <b>power rating 8</b>. this unit can contain 1 heavy weapon platform model (<b>power rating +1</b> per model) for every 10 guardian defender models it contains. every guardian defender is equipped with: shuriken catapult; plasma grenades. a heavy weapon platform is equipped with: shuriken cannon.||False
590|storm guardians|ae|186.0|troops|if this unit contains 12 or more models, it has <b>power rating 8</b>. this unit can contain 1 serpent’s scale platform model (<b>power rating +1</b> per model) for every 10 storm guardian models it contains. every storm guardian is equipped with: shuriken pistol; guardian combat weapon; plasma grenades. a serpent’s scale platform is equipped with: serpent shield.||False
591|windriders|ae|186.0|fast attack|if this unit contains 4-6 models, it has <b>power rating 8</b>. if this unit contains 7 or more models, it has <b>power rating 12</b>. every model is equipped with: twin shuriken catapult.||False
592|rangers|ae|186.0|troops|if this unit contains 6 or more models, it has <b>power rating 8</b>. every model is equipped with: ranger long rifle; shuriken pistol.||False
593|dire avengers|ae|186.0|elites|if this unit contains 6 or more models, it has <b>power rating 6</b>. every model is equipped with: avenger shuriken catapult; plasma grenades.||False
594|howling banshees|ae|186.0|elites|if this unit contains 6 or more models, it has <b>power rating 8</b>. every model is equipped with: shuriken pistol; banshee blade; howling banshee mask.||False
595|striking scorpions|ae|186.0|elites|if this unit contains 6 or more models, it has <b>power rating 8</b>. every model is equipped with: shuriken pistol; scorpion chainsword; mandiblasters.||False
596|fire dragons|ae|186.0|elites|if this unit contains 6 or more models, it has <b>power rating 12</b>. every model is equipped with: dragon fusion gun.||False
597|wraithguard|ae|186.0|elites|if this unit contains 6 or more models, it has <b>power rating 20</b>. every model is equipped with: wraithcannon.||False
598|wraithblades|ae|186.0|elites|if this unit contains 6 or more models, it has <b>power rating 20</b>. every model is equipped with: ghostswords.||False
599|wave serpent|ae|186.0|dedicated transport|a wave serpent is equipped with: twin shuriken cannon; twin shuriken catapult; wave serpent shield.||False
600|swooping hawks|ae|186.0|fast attack|if this unit contains 6 or more models, it has <b>power rating 8</b>. every model is equipped with: lasblaster.||False
601|warp spiders|ae|186.0|fast attack|if this unit contains 6 or more models, it has <b>power rating 10</b>. every model is equipped with: death spinner, warp spider jump generator.||False
602|shining spears|ae|186.0|fast attack|if this unit contains 4 or more models, it has <b>power rating 10</b>. every model is equipped with: laser lance; twin shuriken catapult.||False
603|crimson hunter|ae|186.0|flyers|a crimson hunter is equipped with: 2 starcannons; pulse laser.||False
605|vypers|ae|186.0|fast attack|if this unit contains 2 models, it has <b>power rating 6</b>. if this unit contains 3 models, it has <b>power rating 9</b>. every model is equipped with: shuriken cannon; twin shuriken catapult.||False
606|hemlock wraithfighter|ae|186.0|flyers|a hemlock wraithfighter is equipped with: 2 heavy d-scythes; mindshock pod.||False
607|dark reapers|ae|186.0|heavy support|every model is equipped with: reaper launcher.|150.0|True
608|support weapons|ae|186.0|heavy support|if this unit contains 2 models, it has <b>power rating 6</b>. if this unit contains 3 models, it has <b>power rating 9</b>. every model is equipped with: shadow weaver; shuriken catapult.||False
609|falcon|ae|186.0|heavy support|a falcon is equipped with: pulse laser; scatter laser; twin shuriken catapult.||False
610|fire prism|ae|186.0|heavy support|a fire prism is equipped with: prism cannon; twin shuriken catapult.||False
611|night spinner|ae|186.0|heavy support|a night spinner is equipped with: doomweaver; twin shuriken catapult.||False
612|war walkers|ae|186.0|heavy support|if this unit contains 2 models, it has <b>power rating 10</b>. if this unit contains 3 models, it has <b>power rating 15</b>. every model is equipped with: 2 shuriken cannons.||False
613|wraithlord|ae|186.0|elites|a wraithlord is equipped with: 2 shuriken catapults; wraithbone fists.||False
614|wraithknight|ae|186.0|lords of war|a wraithknight is equipped with: titanic ghostglaive; titanic feet; scattershield.||False
615|shadow spectres|ae|146.0|elites|this unit can contain a maximum of 10 models. if this unit contains 6 or more models, it has <b>power rating 12</b>. every model is equipped with: prism rifle; plasma grenades.||False
616|wasp assault walker|ae|145.0|fast attack|if this unit contains 2 models, it has <b>power rating 6</b>. if this unit contains 3 models, it has <b>power rating 9</b>. each model is equipped with: 2 shuriken cannons.||False
617|wraithseer|ae|146.0|heavy support|a wraithseer is equipped with: ghostspear; wraithshield.||False
618|hornet|ae|146.0|fast attack|if this unit contains 2 models, it has <b>power rating 10</b>. if this unit contains 3 models, it has <b>power rating 15</b>. each model is equipped with: 2 hornet pulse lasers.||False
619|warp hunter|ae|146.0|heavy support|a warp hunter is equipped with: d-flail; twin shuriken catapult.||False
620|lynx|ae|146.0|heavy support|a lynx is equipped with: lynx pulsar; shuriken cannon.||False
621|scorpion|ae|146.0|lords of war|a scorpion is equipped with: shuriken cannon; twin scorpion pulsar.||False
622|cobra|ae|146.0|lords of war|a cobra is equipped with: d-impaler; shuriken cannon.||False
623|nightwing|ae|146.0|flyers|a nightwing is equipped with: twin bright lance; twin shuriken cannon; crystal targeting matrix.||False
624|phoenix|ae|145.0|flyers|a phoenix is equipped with: phoenix missile array; phoenix pulse laser; twin shuriken cannon; crystal targeting matrix.||False
625|vampire raider|ae|145.0|flyers|a vampire raider is equipped with: scatter laser; 2 twin pulse lasers; spirit stones; crystal targeting matrix.||False
626|vampire hunter|ae|145.0|flyers|a vampire hunter is equipped with: scatter laser; 2 twin pulse lasers; twin vampire pulsar; spirit stones; crystal targeting matrix.||False
627|skathach wraithknight|ae|146.0|lords of war|a skathach wraithknight is equipped with: 2 inferno lances; titanic feet; titanic wraithbone fists.||False
628|revenant titan|ae|146.0|lords of war|a revenant titan is equipped with: cloudburst missile launcher; 2 revenant pulsars; titanic stride.||False
629|corsair cloud dancer band|ae|145.0|fast attack|if this unit contains between 4 and 6 models, it has <b>power rating 10</b>. if this unit contains 7 or more models, it has <b>power rating 15</b>. one corsair cloud dancer model in this unit can be replaced with 1 corsair cloud dancer felarch model. each model is equipped with: brace of pistols; twin shuriken catapult.||False
630|irillyth|ae|146.0|hq|"irillyth is equipped with: spear of starlight. your army can only include one <span class=""tooltip00184"" data-tooltip-content=""#tooltip_content00184"" data-tooltip-anchor=""#tooltip_content00184""><span class=""kwb"">irillyth</span></span> model."||False
631|phantom titan|ae|146.0|lords of war|a phantom titan is equipped with: 2 phantom pulsars; starcannon; voidstorm missile launcher; titanic stride.||False
632|corsair reaver band|ae|145.0|troops|if this unit contains between 6 and 10 models, it has <b>power rating 4</b>. if this unit contains 11 or more models, it has <b>power rating 6</b>. one corsair reaver model in this unit can be replaced with 1 corsair reaver felarch model. each model is equipped with: brace of pistols; lasblaster; plasma grenades.||False
633|corsair skyreaver band|ae|145.0|troops|if this unit contains between 6 and 10 models, it has <b>power rating 6</b>. if this unit contains 11 or more models, it has <b>power rating 9</b>. one corsair skyreaver model in this unit can be replaced with 1 corsair skyreaver felarch model. each model is equipped with: brace of pistols; lasblaster; plasma grenades.||False
634|archon|dru|31.0|hq|an archon is equipped with: splinter pistol; power sword.||False
638|ur-ghul|dru|62.0|elites|an ur-ghul is a single model which attacks with claws and talons.||False
639|succubus|dru|31.0|hq|a succubus is equipped with: agoniser; archite glaive.||False
640|lelith hesperax|dru|31.0|hq|"lelith hesperax is equipped with: lelith’s blades. your army can only include one <span class=""tooltip00267"" data-tooltip-content=""#tooltip_content00267"" data-tooltip-anchor=""#tooltip_content00267""><span class=""kwb"">lelith</span> <span class=""kwb"">hesperax</span></span> model."||False
641|haemonculus|dru|31.0|hq|a haemonculus is equipped with: stinger pistol; haemonculus tools; ichor injector; scissorhand.||False
642|urien rakarth|dru|31.0|hq|"urien rakarth is equipped with: casket of flensing; haemonculus tools; ichor injector. your army can only include one <span class=""tooltip00268"" data-tooltip-content=""#tooltip_content00268"" data-tooltip-anchor=""#tooltip_content00268""><span class=""kwb"">urien</span> <span class=""kwb"">rakarth</span></span> model."||False
643|drazhar|dru|31.0|hq|"drazhar is equipped with: the executioner’s demiklaives. your army can only include one <span class=""tooltip00269"" data-tooltip-content=""#tooltip_content00269"" data-tooltip-anchor=""#tooltip_content00269""><span class=""kwb"">drazhar</span></span> model."||False
644|kabalite warriors|dru|31.0|troops|if this unit contains between 6 and 10 models, it has <b>power rating 6</b>. if this unit contains between 11 and 15 models, it has <b>power rating 9</b>. if this unit contains between 16 and 20 models, it has <b>power rating 12</b>. every model is equipped with: splinter rifle.||False
645|kabalite trueborn|dru|110.0|elites|this unit contains 1 dracon and 4 kabalite trueborn. it can additionally contain up to 5 kabalite trueborn (<b>power rating +4</b>), or up to 10 kabalite trueborn (<b>power rating +7</b>), or up to 15 kabalite trueborn (<b>power rating +10</b>). every model is equipped with: splinter rifle.||False
646|wyches|dru|31.0|troops|if this unit contains between 6 and 10 models, it has <b>power rating 7</b>. if this unit contains between 11 and 15 models, it has <b>power rating 10</b>. if this unit contains between 16 and 20 models, it has <b>power rating 13</b>. every model is equipped with: splinter pistol; hekatarii blade; plasma grenades.||False
647|hekatrix bloodbrides|dru|110.0|elites|this unit contains 1 syren and 4 hekatrix bloodbrides. it can additionally contain up to 5 hekatrix bloodbrides (<b>power rating +3</b>), up to 10 hekatrix bloodbrides (<b>power rating +6</b>), or up to 15 hekatrix bloodbrides (<b>power rating +9</b>). every model is equipped with: splinter pistol; hekatarii blade; plasma grenades.||False
648|incubi|dru|31.0|elites|if this unit contains 6 or more models, it has <b>power rating 8</b>. every model is equipped with: klaive.||False
649|mandrakes|dru|31.0|elites|if this unit contains 6 or more models, it has <b>power rating 8</b>. every model is equipped with: baleblast; glimmersteel blade.||False
650|wracks|dru|31.0|troops|if this unit contains between 6 and 10 models, it has <b>power rating 6</b>. if this unit contains between 11 and 15 models, it has <b>power rating 9</b>. if this unit contains between 16 and 20 models, it has <b>power rating 12</b>. every model is equipped with: wrack blades.||False
651|grotesques|dru|31.0|elites|if this unit contains 4 or more models, it has <b>power rating 10</b>. every model is equipped with: monstrous cleaver; flesh gauntlet.||False
652|beastmaster|dru|31.0|elites|a beastmaster is equipped with: splinter pods; agoniser.||False
653|clawed fiends|dru|31.0|fast attack|if this unit contains between 2 and 3 models, it has <b>power rating 5</b>. if this unit contains between 4 and 6 models, it has <b>power rating 10</b>. every model is equipped with: clawed fists.||False
654|khymerae|dru|31.0|fast attack|if this unit contains between 3 and 4 models, it has <b>power rating 2</b>. if this unit contains between 5 and 6 models, it has <b>power rating 3</b>. every model is equipped with: claws and talons.||False
655|razorwing flocks|dru|31.0|fast attack|if this unit contains between 4 and 6 models, it has <b>power rating 4</b>. if this unit contains between 7 and 9 models, it has <b>power rating 6</b>. every model is equipped with: razor feathers.||False
656|raider|dru|31.0|dedicated transport|a raider is equipped with: dark lance; bladevanes.||False
657|venom|dru|31.0|dedicated transport|a venom is equipped with: splinter cannon; twin splinter rifle; bladevanes.||False
658|reavers|dru|31.0|fast attack|if this unit contains between 4 and 6 models, it has <b>power rating 6</b>. if this unit contains between 7 and 9 models, it has <b>power rating 9</b>. if this unit contains between 9 and 12 models, it has <b>power rating 12</b>. every model is equipped with: splinter pistol; splinter rifle; bladevanes.||False
659|hellions|dru|31.0|fast attack|if this unit contains between 6 and 10 models, it has <b>power rating 8</b>. if this unit contains between 11 and 15 models, it has <b>power rating 12</b>. if this unit contains between 16 and 20 models, it has <b>power rating 16</b>. every model is equipped with: splinter pods; hellglaive.||False
660|razorwing jetfighter|dru|31.0|flyers|a razorwing jetfighter is equipped with: 2 dark lances; razorwing missiles; twin splinter rifle.||False
661|voidraven bomber|dru|31.0|flyers|a voidraven bomber is equipped with: 2 void lances; void mine.||False
662|scourges|dru|31.0|fast attack|if this unit contains 6 or more models, it has <b>power rating 8</b>. every model is equipped with: shardcarbine; plasma grenades.||False
663|talos|dru|31.0|heavy support|if this unit contains 2 models, it has <b>power rating 12</b>. if this unit contains 3 models, it has <b>power rating 18</b>. every model is equipped with: 2 splinter cannons; 2 macro-scalpels.||False
664|cronos|dru|31.0|heavy support|if this unit contains 2 models, it has <b>power rating 8</b>. if this unit contains 3 models, it has <b>power rating 12</b>. every model is equipped with: spirit syphon; spirit-leech tentacles.||False
665|ravager|dru|31.0|heavy support|a ravager is equipped with: 3 dark lances; bladevanes.||False
666|reaper|dru|146.0|heavy support|a reaper is equipped with: storm vortex projector; bladevanes; prow blade.||False
667|tantalus|dru|146.0|heavy support|a tantalus is equipped with: 2 pulse disintegrators; dire scythe blade.||False
679|company commander|am|16.0|hq|a company commander is a single model armed with a laspistol and frag grenades.||False
680|tank commander|am|16.0|hq|a tank commander is a single model. he rides to battle from the cupola of a leman russ battle tank, which is equipped with a battle cannon and a heavy bolter.||False
681|master of ordnance|am|16.0|elites|a master of ordnance is a single model armed with a laspistol and an artillery barrage.||False
682|platoon commander|am|16.0|elites|a platoon commander is a single model armed with a laspistol and frag grenades.||False
683|command squad|am|16.0|elites|this unit contains 4 veterans. each model is armed with a lasgun and frag grenades.|25.0|True
684|infantry squad|am|16.0|troops|this unit contains 1 sergeant and 9 guardsmen.<br>&nbsp;• each guardsman is armed with a lasgun and frag grenades.<br>&nbsp;• the sergeant is armed with a laspistol and frag grenades.<br>&nbsp;• a heavy weapons team is armed with a lasgun and frag grenades.|60.0|True
685|special weapons squad|am|16.0|elites|this unit contains 6 guardsmen. each model is armed with a lasgun and frag grenades.|45.0|True
686|heavy weapons squad|am|16.0|heavy support|this unit contains 3 heavy weapons teams. each model is armed with a lasgun and frag grenades.|50.0|True
687|veterans|am|16.0|elites|this unit contains 1 veteran sergeant and 9 veterans.<br>&nbsp;• each veteran is armed with a lasgun and frag grenades.<br>&nbsp;• the veteran sergeant is armed with a laspistol and frag grenades.<br>&nbsp;• a veteran heavy weapons team is armed with a lasgun and frag grenades.|70.0|True
688|conscripts|am|16.0|troops|this unit contains 20 conscripts. it can include up to 10 additional conscripts (<b>power rating +2</b>). each conscript is armed with a lasgun and frag grenades.||False
689|rough riders|am|105.0|fast attack|this unit contains 1 rough rider sergeant and 4 rough riders. it can additionally contain up to 5 rough riders (<b>power rating +2</b>). every model is equipped with: laspistol; chainsword; hunting lance; trampling hooves; frag grenades.||False
690|scout sentinels|am|16.0|fast attack|this unit contains 1 scout sentinel. it can include 1 additional scout sentinel (<b>power rating +3</b>) or 2 additional scout sentinels (<b>power rating +6</b>). each model is equipped with a multi-laser.||False
691|armoured sentinels|am|16.0|fast attack|this unit contains 1 armoured sentinel. it can include 1 additional armoured sentinel (<b>power rating +3</b>) or 2 additional armoured sentinels (<b>power rating +6</b>). each model is equipped with a multi-laser.||False
692|chimera|am|16.0|dedicated transport|a chimera is a single model equipped with a multi-laser, a heavy bolter and two lasgun arrays.||False
693|taurox|am|16.0|dedicated transport|a taurox is a single model equipped with two autocannons.||False
694|hellhounds|am|16.0|fast attack|this unit contains 1 hellhound, devil dog or bane wolf. it can include 1 additional hellhound, devil dog or bane wolf (<b>power rating +6</b>) or 2 additional hellhounds, devil dogs and/or bane wolves in any combination (<b>power rating +12</b>).<br>&nbsp;• each hellhound is equipped with a heavy bolter and an inferno cannon.<br>&nbsp;• each devil dog is equipped with a heavy bolter and a melta cannon.<br>&nbsp;• each bane wolf is equipped with a heavy bolter and a chem cannon.||False
695|basilisks|am|16.0|heavy support|this unit contains 1 basilisk. it can include 1 additional basilisk (<b>power rating +7</b>) or 2 additional basilisks (<b>power rating +14</b>). each model is equipped with an earthshaker cannon and a heavy bolter.||False
696|hydras|am|16.0|heavy support|this unit contains 1 hydra. it can include 1 additional hydra (<b>power rating +6</b>) or 2 additional hydras (<b>power rating +12</b>). each model is equipped with a hydra quad autocannon and a heavy bolter.||False
697|wyverns|am|16.0|heavy support|this unit contains 1 wyvern. it can include 1 additional wyvern (<b>power rating +8</b>) or 2 additional wyverns (<b>power rating +16</b>). each model is equipped with a wyvern quad stormshard mortar and a heavy bolter.||False
698|manticore|am|16.0|heavy support|a manticore is a single model equipped with four storm eagle rockets and a heavy bolter.||False
699|deathstrike|am|16.0|heavy support|a deathstrike is a single model equipped with a deathstrike missile and a heavy bolter.||False
700|leman russ battle tanks|am|16.0|heavy support|this unit contains 1 leman russ battle tank. it can include 1 additional leman russ battle tank (<b>power rating +10</b>) or 2 additional leman russ battle tanks (<b>power rating +20</b>). each model is equipped with a battle cannon and a heavy bolter.||False
702|baneblade|am|16.0|lords of war|a baneblade is a single model equipped with an autocannon, a baneblade cannon, a demolisher cannon, a twin heavy bolter and adamantium tracks.||False
703|banehammer|am|16.0|lords of war|a banehammer is a single model equipped with a tremor cannon, a twin heavy bolter and adamantium tracks.||False
704|banesword|am|16.0|lords of war|a banesword is a single model equipped with a quake cannon, a twin heavy bolter and adamantium tracks.||False
705|doomhammer|am|16.0|lords of war|a doomhammer is a single model equipped with a magma cannon, a twin heavy bolter and adamantium tracks.||False
706|hellhammer|am|16.0|lords of war|a hellhammer is a single model equipped with an autocannon, a demolisher cannon, a hellhammer cannon, a twin heavy bolter, a lasgun and adamantium tracks.||False
707|shadowsword|am|16.0|lords of war|a shadowsword is a single model equipped with a volcano cannon, a twin heavy bolter and adamantium tracks.||False
708|stormlord|am|16.0|lords of war|a stormlord is a single model equipped with two heavy stubbers, a twin heavy bolter, a vulcan mega-bolter and adamantium tracks.||False
709|stormsword|am|16.0|lords of war|a stormsword is a single model equipped with a stormsword siege cannon, a twin heavy bolter and adamantium tracks.||False
710|lord castellan creed|am|16.0|hq|lord castellan creed is a single model armed with two hot-shot laspistols and a power sword. only one of this model may be included in your army.||False
711|colour sergeant kell|am|16.0|elites|colour sergeant kell is a single model armed with a laspistol, power fist and power sword. only one of this model may be included in your army.||False
712|knight commander pask|am|16.0|hq|knight commander pask is a single model. he rides to battle in the cupola of his trusty leman russ battle tank, <i>hand of steel</i>, which is equipped with a battle cannon and a heavy bolter. only one of this model may be included in your army.||False
713|colonel ‘iron hand’ straken|am|16.0|hq|colonel ‘iron hand’ straken is a single model armed with a plasma pistol, shotgun, frag grenades, krak grenades and a bionic arm with devil’s claw. only one of this model may be included in your army.||False
714|sergeant harker|am|16.0|elites|sergeant harker is a single model armed with payback, frag grenades and krak grenades. only one of this model may be included in your army.||False
715|lord commissar|am|16.0|hq|a lord commissar is a single model armed with a bolt pistol and power sword.||False
716|commissar|am|16.0|elites|a commissar is a single model armed with a bolt pistol.||False
717|commissar yarrick|am|16.0|hq|commissar yarrick is a single model armed with a bolt pistol, storm bolter, power klaw and the bale eye. only one of this model may be included in your army.||False
718|tempestor prime|am|16.0|hq|a tempestor prime is a single model armed with a hot-shot laspistol, frag grenades and krak grenades.||False
719|militarum tempestus command squad|am|16.0|elites|this unit contains 4 tempestus scions. each model is armed with a hot-shot lasgun, frag grenades and krak grenades.|40.0|True
720|militarum tempestus scions|am|16.0|troops|this unit contains 1 tempestor and 4 tempestus scions. it can include up to 5 additional tempestus scions (<b>power rating +2</b>).<br>&nbsp;• each tempestus scion is armed with a hot-shot lasgun, frag grenades and krak grenades.<br>&nbsp;• the tempestor is armed with a hot-shot laspistol, chainsword, frag grenades and krak grenades.||False
721|taurox prime|am|16.0|dedicated transport|a taurox prime is a single model equipped with a taurox battle cannon and two hot-shot volley guns.||False
722|ogryns|am|16.0|elites|this unit contains 1 ogryn bone ’ead and 2 ogryns. it may contain up to 3 additional ogryns (<b>power rating +4</b>) or up to 6 additional ogryns (<b>power rating +8</b>). each model is armed with a ripper gun and frag bombs.||False
723|bullgryns|am|16.0|elites|this unit contains 1 bullgryn bone ’ead and 2 bullgryns. it may contain up to 3 additional bullgryns (<b>power rating +5</b>) or up to 6 additional bullgryns (<b>power rating +10</b>). each model is armed with a grenadier gauntlet and frag bombs and equipped with a slabshield.||False
724|ratlings|am|16.0|elites|this unit contains 5 ratlings. it may contain up to 5 additional ratlings (<b>power rating +2</b>). each model is armed with a sniper rifle.||False
725|nork deddog|am|16.0|elites|nork deddog is a single model armed with a ripper gun, a huge knife and frag bombs. he can also deliver a thunderous headbutt. only one of this model may be included in your army.||False
726|officer of the fleet|am|16.0|elites|an officer of the fleet is a single model armed with a laspistol.||False
727|valkyries|am|16.0|flyers|this unit contains 1 valkyrie. it can include 1 additional valkyrie (<b>power rating +7</b>) or 2 additional valkyries (<b>power rating +14</b>). each model is equipped with a multi-laser and hellstrike missiles.||False
728|atlas recovery tank|am|145.0|elites|an atlas recovery tank is equipped with: heavy bolter.||False
729|salamander command vehicle|am|145.0|hq|a salamander command vehicle is equipped with: heavy bolter; heavy flamer.||False
730|hades breaching drill|am|146.0|dedicated transport|a hades breaching drill is equipped with: melta-cutter drill.||False
731|centaur light carrier|am|145.0|dedicated transport|a centaur light carrier is equipped with: 2 heavy stubbers.||False
733|trojan support vehicle|am|146.0|dedicated transport|a trojan support vehicle is equipped with: heavy bolter.||False
735|salamander scout tanks|am|145.0|fast attack|if this unit contains 2 models, it has <b>power rating 6</b>. if it contains 3 models, it has <b>power rating 9</b>. every model is equipped with: autocannon; heavy bolter.||False
736|tauros assault vehicles|am|145.0|fast attack|if this unit contains 2 models, it has <b>power rating 6</b>. if it contains 3 models, it has <b>power rating 9</b>. every model is equipped with: heavy flamer.||False
737|tauros venators|am|145.0|fast attack|if this unit contains 2 models, it has <b>power rating 6</b>. if it contains 3 models, it has <b>power rating 9</b>. every model is equipped with: twin multi-laser.||False
738|armageddon-pattern basilisks|am|146.0|heavy support|if this unit contains 2 models, it has <b>power rating 14</b>. if this unit contains 3 models, it has <b>power rating 21</b>. every model is equipped with: earthshaker cannon; heavy bolter.||False
739|armageddon-pattern medusas|am|146.0|heavy support|if this unit contains 2 models, it has <b>power rating 16</b>. if this unit contains 3 models, it has <b>power rating 24</b>. every model is equipped with: medusa siege cannon; heavy bolter.||False
740|colossus bombards|am|146.0|heavy support|if this unit contains 2 models, it has <b>power rating 16</b>. if this unit contains 3 models, it has <b>power rating 24</b>. every model is equipped with: colossus siege mortar.||False
741|cyclops demolition vehicle|am|146.0|heavy support|a cyclops demolition vehicle is equipped with: cyclops demolition charge.||False
742|earthshaker battery|am|145.0|heavy support|if this unit contains 2 models, it has <b>power rating 12</b>. if it contains 3 models, it has <b>power rating 18</b>. every model is equipped with: earthshaker cannon.||False
743|earthshaker carriage battery|am|146.0|heavy support|if this unit contains 2 models, it has <b>power rating 12</b>. if this unit contains 3 models, it has <b>power rating 18</b>. every model is equipped with: earthshaker cannon. each earthshaker carriage model has 5 separate guardsman crew models.||False
744|griffon mortar carrier|am|145.0|heavy support|if this unit contains 2 models, it has <b>power rating 8</b>. if it contains 3 models, it has <b>power rating 12</b>. every model is equipped with: heavy bolter; griffon heavy mortar.||False
745|heavy mortar battery|am|146.0|heavy support|if this unit contains 2 models, it has <b>power rating 8</b>. if this unit contains 3 models, it has <b>power rating 12</b>. every model is equipped with: heavy mortar. each heavy mortar model has 3 separate guardsman crew models.||False
746|heavy quad launcher battery|am|146.0|heavy support|if this unit contains 2 models, it has <b>power rating 10</b>. if this unit contains 3 models, it has <b>power rating 15</b>. every model is equipped with: heavy quad launcher. each heavy quad launcher model has 3 separate guardsman crew models.||False
747|hydra battery|am|145.0|heavy support|if this unit contains 2 models, it has <b>power rating 8</b>. if it contains 3 models, it has <b>power rating 12</b>. every model is equipped with: hydra quad autocannon.||False
751|malcador annihilator|am|146.0|heavy support|a malcador annihilator is equipped with: demolisher cannon; 2 heavy bolters; malcador twin lascannon.||False
752|malcador defender|am|146.0|heavy support|a malcador defender is equipped with: demolisher cannon; 7 heavy bolters.||False
753|malcador|am|146.0|heavy support|a malcador is equipped with: 2 autocannons; battle cannon; heavy bolter.||False
754|malcador infernus|am|146.0|heavy support|a malcador infernus is equipped with: 2 heavy stubbers; inferno gun.||False
755|manticore battery|am|145.0|heavy support|if this unit contains 2 models, it has <b>power rating 12</b>. if it contains 3 models, it has <b>power rating 18</b>. every model is equipped with: 4 storm eagle rockets.||False
756|medusa carriage battery|am|146.0|heavy support|if this unit contains 2 models, it has <b>power rating 12</b>. if this unit contains 3 models, it has <b>power rating 18</b>. every model is equipped with: medusa siege cannon. each medusa carriage model has 5 separate guardsman crew models.||False
757|rapier laser destroyer battery|am|146.0|heavy support|if this unit contains 2 models, it has <b>power rating 10</b>. if this unit contains 3 models, it has <b>power rating 15</b>. every model is equipped with: laser destroyer; lasgun; frag grenades. each rapier laser destroyer model has 1 separate guardsman crew model.||False
758|sabre weapons battery|am|145.0|heavy support|if this unit contains 2 models, it has <b>power rating 4</b>. if it contains 3 models, it has <b>power rating 6</b>. every model is equipped with: twin heavy bolter.||False
