datasheet_id|line|wargear_id|cost|model|is_upgrade
595|6|000000631|0||False
596|1|000003800|0||False
596|2|000000601|0||False
596|3|000000605|10||False
597|1|000000603|5||False
597|2|000000645|0||False
598|1|000000654|0||False
598|2|000000656|0||False
599|1|000000623|10||False
599|2|000000636|10||False
599|3|000000637|20||False
599|4|000000638|0||False
599|5|000000639|0||False
599|6|000000640|0||False
599|7|000000641|10||False
600|1|000000609|10||False
600|2|000001817|0||False
600|3|000003808|5||False
601|1|000000599|0||False
601|2|000000663|10||False
602|1|000000613|0||False
602|2|000000629|10||False
602|3|000000640|0||False
602|4|000000657|0||False
602|5|000000660|0||False
602|6|000000623|0||False
602|7|000000670|10||False
603|1|000000597|10||False
603|2|000000617|0||False
603|3|000000630|0||False
605|1|000000595|10||False
605|2|000000597|15||False
605|3|000000620|0||False
605|4|000000623|5||False
605|5|000000630|10||False
605|6|000000640|0||False
606|1|000000610|0||False
607|1|000000595|0||False
607|2|000000619|0||False
607|3|000000623|0||False
607|4|000000634|0||False
608|1|000000602|20||False
608|2|000000622|0||False
608|3|000000624|0||False
608|4|000000642|10||False
609|1|000000595|15||False
609|2|000000597|20||False
609|3|000000617|0||False
609|4|000000620|0||False
609|5|000000623|5||False
609|6|000000630|15||False
609|7|000000640|0||False
610|1|000000616|0||False
610|2|000000623|5||False
610|3|000000640|0||False
611|1|000000600|0||False
611|2|000000623|5||False
611|3|000000640|0||False
612|1|000000595|10||False
612|2|000000597|15||False
612|3|000000620|0||False
612|4|000000623|5||False
612|5|000000630|10||False
613|1|000003809|5||False
613|2|000000595|15||False
613|3|000000597|20||False
613|4|000000655|15||False
613|5|000000620|5||False
613|6|000000623|10||False
613|7|000000624|0||False
613|8|000000630|15||False
613|9|000000679|0||False
614|1|000000611|30||False
614|2|000000620|5||False
614|3|000000623|10||False
614|4|000000630|15||False
614|5|000000632|50||False
614|6|000000672|0||False
614|7|000000673|0||False
615|1|000000681|0||False
615|2|000000631|0||False
616|1|000000595|10||False
616|2|000000597|10||False
616|3|000000620|0||False
616|4|000000623|0||False
616|5|000000630|5||False
617|1|000000595|20||False
617|2|000000597|20||False
617|3|000000602|40||False
617|4|000000620|10||False
617|5|000000623|10||False
617|6|000000630|15||False
617|7|000000711|0||False
618|1|000000595|10||True
618|1|000000684|5||False
618|2|000000597|10||True
618|3|000000620|0||True
618|4|000000623|0||True
618|5|000000630|5||True
619|1|000000685|0||False
619|1|s00000958|5||True
619|2|s00000959|10||True
619|2|000000623|10||False
619|3|s00000960|10||True
619|3|000000640|0||False
619|4|s00000961|10||True
620|1|000000595|10||True
620|1|000000686|0||False
620|2|000000597|10||True
620|2|000000623|0||False
620|3|000000620|0||True
620|4|000000623|0||True
620|5|000000630|5||True
621|1|000000595|10||False
621|2|000000597|10||False
621|3|000000620|0||False
621|4|000000623|0||False
621|5|000000630|5||False
621|6|000000688|0||False
622|1|000000595|10||False
622|2|000000597|10||False
622|3|000000689|0||False
622|4|000000620|0||False
622|5|000000623|0||False
622|6|000000630|5||False
623|1|000000637|0||False
623|2|000000639|0||False
624|1|000000691|0||False
624|2|000000690|0||False
624|3|000000639|0||False
625|1|000000620|0||False
625|2|000000693|0||False
626|1|000000620|0||False
626|2|000000693|0||False
626|3|000000694|0||False
627|1|000000696|55||False
627|2|000000695|65||False
627|3|000000620|10||False
627|4|000000623|10||False
627|5|000000630|15||False
627|6|000000672|0||False
627|7|000000674|0||False
628|1|000000698|0||False
628|2|000000697|0||False
628|3|000000687|0||False
628|4|000000713|0||False
629|1|000000699|0||False
629|2|000000700|5||False
629|3|000000701|15||False
629|4|000000620|10||False
629|5|000000623|10||False
629|6|000000702|15||False
629|7|000000640|0||False
629|8|000000721|20||False
629|9|000000714|0||False
630|1|000000703|0||False
630|2|000000712|0||False
631|1|000000705|0||False
631|2|000000704|0||False
631|3|000000617|0||False
631|4|000000630|0||False
631|5|000000706|0||False
631|6|000000713|0||False
631|7|000000715|0||False
632|1|000000699|0||False
632|2|000000700|5||False
632|3|000000595|20||False
632|4|000000606|5||False
632|5|000000607|10||False
632|6|000001817|0||False
632|7|000000709|10||False
632|8|000000623|10||False
632|9|000000624|0||False
632|10|000000702|10||False
632|11|000000719|15||False
632|12|000000733|0||False
632|13|000000721|15||False
632|14|000000716|0||False
632|15|000000714|0||False
632|16|000000631|0||False
633|1|000000699|0||False
633|2|000000700|5||False
633|3|000000595|20||False
633|4|000000606|5||False
633|5|000000607|10||False
633|6|000001817|0||False
633|7|000000709|10||False
633|8|000000623|10||False
633|9|000000624|0||False
633|10|000000702|10||False
633|11|000000714|0||False
633|12|000000719|15||False
633|13|000000733|0||False
633|14|000000721|15||False
633|15|000000716|0||False
633|16|000000631|0||False
634|1|000000718|5||False
634|2|000000738|0||False
634|3|000000747|0||False
634|4|000000761|5||False
634|5|000000772|0||False
634|6|000000781|0||False
638|1|000000753|0||False
639|1|000000718|0||False
639|2|000000738|0||False
639|3|000000747|0||False
639|4|000000748|0||False
639|5|000000762|0||False
639|6|000000773|0||False
639|7|000000776|0||False
640|1|000003411|0||False
641|1|000000741|0||False
641|2|000000758|0||False
641|3|000000763|0||False
641|4|000000774|0||False
642|1|000000720|0||False
642|2|000000758|0||False
642|3|000000763|0||False
643|1|000000754|0||False
644|1|000000718|5||False
644|2|000000738|0||False
644|3|000000719|10||False
644|4|000000721|15||False
644|5|000000731|5||False
644|6|000000734|5||False
644|7|000000737|10||False
644|8|000000740|0||False
644|9|000000747|5||False
644|10|000000772|5||False
645|1|000000718|0||False
645|2|000000719|0||False
645|3|000000721|15||False
645|4|000000731|0||False
645|5|000000734|0||False
645|6|000000737|10||False
645|7|000000738|0||False
645|8|000000740|0||False
645|9|000000747|0||False
645|10|000000772|0||False
646|1|000000718|5||False
646|2|000000738|0||False
646|3|000000731|5||False
646|4|000000747|5||False
646|5|000000759|0||False
646|6|000000762|5||False
646|7|000000772|5||False
646|8|000000773|5||False
646|9|000000776|10||False
646|10|000002013|0||False
647|1|000000718|0||False
647|2|000000731|0||False
647|3|000000738|0||False
647|4|000000747|0||False
647|5|000000759|0||False
647|6|000000762|5||False
647|7|000000772|0||False
647|8|000000773|5||False
647|9|000000776|10||False
647|10|000002013|0||False
648|1|000002538|0||False
648|2|000000765|0||False
649|1|000000717|0||False
649|2|000000757|0||False
650|1|000000741|5||False
650|2|000000728|5||False
650|3|000000729|10||False
650|4|000000730|5||False
650|5|000000747|5||False
650|6|000000755|5||False
650|7|000000756|5||False
650|8|000000768|5||False
650|9|000000774|10||False
650|10|000000781|5||False
650|11|000003412|0||False
651|1|000000729|5||False
651|2|000000756|0||False
651|3|000000769|0||False
652|1|000000739|0||False
652|2|000000747|0||False
653|1|000000751|0||False
654|1|000000753|0||False
655|1|000002014|0||False
656|1|000000721|10||False
656|2|000000724|5||False
656|3|000000731|5||False
656|4|000000750|0||False
657|1|000000737|10||False
657|2|000000744|0||False
657|3|000000750|0||False
658|1|000000738|0||False
658|2|000000719|10||False
658|3|000000727|10||False
658|4|000000740|0||False
658|5|000000747|5||False
658|6|000000750|0||False
658|7|000000772|5||False
659|1|000000738|0||False
659|2|000000731|5||False
659|3|000000739|0||False
659|4|000000747|5||False
659|5|000000760|0||False
659|6|000000772|5||False
659|7|000000780|5||False
660|1|000000721|0||False
660|2|000000724|5||False
660|3|000000732|0||False
660|4|000000737|5||False
660|5|000000744|0||False
661|1|000000722|5||False
661|2|000000745|0||False
661|3|000000746|15||False
662|1|000000718|5||False
662|2|000000738|0||False
662|3|000000719|10||False
662|4|000000721|15||False
662|5|000000726|10||False
662|6|000000727|10||False
662|7|000000733|0||False
662|8|000000734|5||False
662|9|000000737|10||False
662|10|000000747|5||False
662|11|000000771|5||False
662|12|000000781|5||False
662|13|000002013|0||False
663|1|000000726|0||False
663|2|000000727|0||False
663|3|000000737|0||False
663|4|000000742|0||False
663|5|000000743|15||False
663|6|000000752|0||False
663|7|000000766|0||False
663|8|000003414|0||False
663|9|000002015|5||False
664|1|000000735|0||False
664|2|000000736|10||False
664|3|000000778|0||False
665|1|000000721|0||False
665|2|000000724|5||False
665|3|000000731|5||False
665|4|000000750|0||False
666|1|000000782|0||False
666|2|000000750|0||False
666|3|000000784|0||False
667|1|000000785|0||False
667|2|000000786|0||False
679|1|000000812|0||True
679|1|000000842|0||False
679|2|000000813|0||True
679|2|000000876|0||False
679|3|000000854|5||True
679|3|000000824|0||False
679|4|000000879|0||True
679|5|000000880|5||True
679|6|000000883|0||True
679|7|000000884|0||True
680|1|s00002381|5||True
680|1|000000811|5||False
680|2|s00002382|5||True
680|2|000000816|5||False
680|3|000000829|5||True
680|3|000000819|0||False
680|4|000000820|0||False
680|4|000000835|5||True
680|5|000000860|3||True
680|5|000000821|15||False
680|6|s00002383|5||True
680|6|000000827|15||False
680|7|000000828|15||False
680|8|000000839|20||False
680|9|000000849|25||False
680|10|000000852|20||False
680|11|000000855|20||False
680|12|000000869|0||False
681|1|000000807|0||False
681|2|000000842|0||False
682|1|000000812|0||True
682|1|000000842|0||False
682|2|000000813|0||True
682|2|000000876|0||False
682|3|000000824|0||False
682|3|000000854|0||True
682|4|000000879|0||True
682|5|000000880|5||True
682|6|000000883|0||True
682|7|000000884|0||True
683|1|000000828|0||False
683|1|000000808|10||True
683|2|000003218|0||True
683|2|000000842|0||False
683|3|000000840|0||False
683|3|000000822|5||True
683|4|000000876|0||False
683|4|000000825|5||True
683|5|000000827|10||True
683|5|000000824|0||False
683|6|000000839|15||True
683|7|000003219|0||True
683|8|000000845|10||True
683|9|000000846|15||True
683|10|000000847|10||True
683|11|000000853|10||True
683|12|000000859|0||True
684|1|000000840|0||False
684|1|000000808|0||True
684|2|000000842|0||False
684|2|000000812|0||True
684|3|000000876|0||False
684|3|000000813|0||True
684|4|000000884|0||False
684|4|000003218|0||True
684|5|000000822|0||True
684|5|000000824|0||False
684|6|000000825|0||True
684|7|000000827|0||True
684|8|000000839|0||True
684|9|000003219|0||True
684|10|000000845|0||True
684|11|000000846|0||True
684|12|000000847|0||True
684|13|000000853|0||True
684|14|000000854|0||True
684|15|000000859|0||True
685|1|000000840|0||False
685|1|000003218|0||True
685|2|000000822|0||True
685|2|000000824|0||False
685|3|000000825|0||True
685|4|000003219|0||True
685|5|000000845|0||True
685|6|000000853|0||True
685|7|000000859|0||True
686|1|000000808|0||True
686|1|000000840|0||False
686|2|000000827|0||True
686|2|000000824|0||False
686|3|000000839|5||True
686|4|000000846|5||True
686|5|000000847|0||True
687|1|000000808|0||True
687|1|000001781|0||False
687|2|000000840|0||False
687|2|000000812|0||True
687|3|000000842|0||False
687|3|000000813|0||True
687|4|000000828|0||False
687|4|000003218|0||True
687|5|000000858|0||False
687|5|000000822|5||True
687|6|000000825|5||True
687|6|000000876|0||False
687|7|000000824|0||False
687|7|000000827|0||True
687|8|000000839|0||True
687|9|000003219|0||True
687|10|000000845|10||True
687|11|000000846|0||True
687|12|000000847|0||True
687|13|000000853|10||True
687|14|000000854|0||True
687|15|000000879|0||True
687|16|000000880|5||True
687|17|000000883|0||True
687|18|000000884|0||True
687|19|000000859|0||True
688|1|000000840|0||False
688|2|000000824|0||False
689|1|000000842|0||False
689|2|000000854|5||False
689|3|000000876|0||False
689|4|000000878|2||False
689|5|000000879|5||False
689|6|000000882|4||False
689|7|000000883|5||False
689|8|000000884|5||False
689|9|000000887|0||False
689|10|000000824|0||False
690|1|000000808|0||False
690|2|000000828|0||False
690|3|000000835|5||False
690|4|000000839|0||False
690|5|000000846|0||False
690|6|000000848|0||False
690|7|000000885|2||False
691|1|000000808|0||False
691|2|000000828|0||False
691|3|000000835|5||False
691|4|000000839|0||False
691|5|000000846|0||False
691|6|000000848|0||False
691|7|000000852|0||False
691|8|000000885|2||False
692|1|000000827|10||False
692|1|s00002381|5||True
692|2|000000828|10||False
692|2|s00002382|5||True
692|3|000000829|5||True
692|3|000000841|0||False
692|4|000000848|0||False
692|4|000000835|5||True
692|5|000000860|3||True
692|6|s00002383|5||True
693|1|000000808|0||False
693|2|000000829|5||False
693|3|000000860|3||False
694|1|s00002381|5||True
694|1|000000814|0||False
694|2|s00002382|5||True
694|2|000000827|0||False
694|3|000000829|5||True
694|3|000000828|0||False
694|4|000000835|5||True
694|4|000000837|0||False
694|5|000000860|3||True
694|5|000000844|0||False
694|6|s00002383|5||True
694|6|000000849|10||False
695|1|000000818|0||False
695|1|s00002381|5||True
695|2|000000827|0||False
695|2|s00002382|5||True
695|3|000000828|0||False
695|3|000000829|5||True
695|4|000000835|5||True
695|5|000000860|3||True
695|6|s00002383|5||True
696|1|s00002381|5||True
696|1|000000827|0||False
696|2|000000828|0||False
696|2|s00002382|5||True
696|3|000000829|5||True
696|3|000000836|0||False
696|4|000000835|5||True
696|5|000000860|3||True
696|6|s00002383|5||True
697|1|000000827|0||False
697|1|s00002381|5||True
697|2|s00002382|5||True
697|2|000000828|0||False
697|3|000000829|5||True
697|3|000000872|0||False
697|4|000000835|5||True
697|5|000000860|3||True
697|6|s00002383|5||True
698|1|s00002381|5||True
698|1|000000827|0||False
698|2|s00002382|5||True
698|2|000000828|0||False
698|3|000000829|5||True
698|3|000000861|0||False
698|4|000000835|5||True
698|5|000000860|3||True
698|6|s00002383|5||True
699|1|s00002381|5||True
699|1|000000815|0||False
699|2|s00002382|5||True
699|2|000000827|0||False
699|3|000000829|5||True
699|3|000000828|0||False
699|4|000000835|5||True
699|5|000000860|3||True
699|6|s00002383|5||True
700|1|s00002381|5||True
700|1|000000811|5||False
700|2|000000816|5||False
700|2|s00002382|5||True
700|3|000000819|0||False
700|3|000000829|5||True
700|4|000000820|0||False
700|4|000000835|5||True
700|5|000000860|3||True
700|5|000000821|15||False
700|6|s00002383|5||True
700|6|000000827|15||False
700|7|000000828|15||False
700|8|000000839|20||False
700|9|000000849|25||False
700|10|000000852|20||False
700|11|000000855|20||False
700|12|000000869|0||False
702|1|000000808|0||False
702|2|000000810|0||False
702|3|000000816|0||False
702|4|000000829|0||False
702|5|000000835|0||False
702|6|000000839|30||False
702|7|000000860|0||False
702|8|000000867|0||False
702|9|000000868|0||False
702|10|000000873|0||False
703|1|000000829|0||False
703|2|000000835|0||False
703|3|000000839|30||False
703|4|000000860|0||False
703|5|000000866|0||False
703|6|000000867|0||False
703|7|000000868|0||False
703|8|000000873|0||False
704|1|000000829|0||False
704|2|000000835|0||False
704|3|000000839|30||False
704|4|000000856|0||False
704|5|000000860|0||False
704|6|000000867|0||False
704|7|000000868|0||False
704|8|000000873|0||False
705|1|000000829|0||False
705|2|000000835|0||False
705|3|000000839|30||False
705|4|000000843|0||False
705|5|000000860|0||False
705|6|000000867|0||False
705|7|000000868|0||False
705|8|000000873|0||False
706|1|000000808|0||False
706|2|000000816|0||False
706|3|000000829|0||False
706|4|000000830|0||False
706|5|000000835|0||False
706|6|000000839|30||False
706|7|000000840|0||False
706|8|000000860|0||False
706|9|000000867|0||False
706|10|000000868|0||False
706|11|000000873|0||False
707|1|000000829|0||False
707|2|000000835|0||False
707|3|000000839|30||False
707|4|000000860|0||False
707|5|000000867|0||False
707|6|000000868|0||False
707|7|000000870|0||False
707|8|000000873|0||False
708|1|000000829|0||False
708|2|000000835|0||False
708|3|000000839|30||False
708|4|000000860|0||False
708|5|000000867|0||False
708|6|000000868|0||False
708|7|000000871|0||False
708|8|000000873|0||False
709|1|000000829|0||False
709|2|000000835|0||False
709|3|000000839|30||False
709|4|000000860|0||False
709|5|000000862|0||False
709|6|000000867|0||False
709|7|000000868|0||False
709|8|000000873|0||False
710|1|000000833|0||False
710|2|000000884|0||False
711|1|000000842|0||False
711|2|000000880|0||False
711|3|000000884|0||False
712|1|000000811|5||False
712|1|s00002381|5||True
712|2|000000816|5||False
712|2|s00002382|5||True
712|3|000000829|5||True
712|3|000000819|0||False
712|4|000000820|0||False
712|4|000000835|5||True
712|5|000000821|15||False
712|5|000000860|3||True
712|6|000000827|15||False
712|6|s00002383|5||True
712|7|000000828|15||False
712|8|000000839|20||False
712|9|000000849|25||False
712|10|000000852|20||False
712|11|000000855|20||False
712|12|000000869|0||False
713|1|000000854|0||False
713|2|000000858|0||False
713|3|000000874|0||False
713|4|000000824|0||False
713|5|000000838|0||False
714|1|000000851|0||False
714|2|000000824|0||False
714|3|000000838|0||False
715|1|000000812|0||True
715|1|000000812|0||False
715|2|000000813|0||True
715|2|000000884|0||False
715|3|000000854|5||True
715|4|000000879|0||True
715|5|000000880|5||True
715|6|000000883|0||True
715|7|000000884|0||True
716|1|000000812|0||True
716|1|000000812|0||False
716|2|000000813|0||True
716|3|000000854|5||True
716|4|000000879|0||True
716|5|000000880|10||True
716|6|000000883|0||True
716|7|000000884|5||True
717|1|000000809|0||False
717|2|000000812|0||False
717|3|000000860|0||False
717|4|000000881|0||False
718|1|000000812|0||False
718|1|000000879|0||True
718|2|000000833|0||False
718|2|000000880|5||True
718|3|000000854|5||False
718|3|000000883|0||True
718|4|000000876|0||False
718|4|000000884|0||True
718|5|000000824|0||False
718|6|000000838|0||False
719|1|000000822|0||False
719|2|000000825|0||False
719|3|000000832|0||False
719|4|000000833|0||False
719|5|000000834|0||False
719|6|000000845|0||False
719|7|000000853|0||False
719|8|000000824|0||False
719|9|000000838|0||False
720|1|000000879|0||True
720|1|000000812|0||False
720|2|000000822|5||False
720|2|000000880|5||True
720|3|000000825|5||False
720|3|000000883|0||True
720|4|000000832|0||False
720|4|000000884|0||True
720|5|000000833|0||False
720|6|000000834|5||False
720|7|000000845|10||False
720|8|000000854|0||False
720|9|000000853|10||False
720|10|000000876|0||False
720|11|000000824|0||False
720|12|000000838|0||False
721|1|000000808|5||False
721|2|000000829|5||False
721|3|000000834|0||False
721|4|000000860|3||False
721|5|000000863|0||False
721|6|000000864|5||False
721|7|000000865|15||False
722|1|000001784|0||False
722|2|000001785|0||False
722|3|000000823|0||False
723|1|000000826|0||False
723|2|000000875|0||False
723|3|000000823|0||False
724|1|000000859|0||False
725|1|000001784|0||False
725|2|000000877|0||False
725|3|000001785|0||False
725|4|000000886|0||False
725|5|000000823|0||False
726|1|000000842|0||False
727|1|000000827|15||False
727|2|000000831|0||False
727|3|000000839|15||False
727|4|000000848|0||False
727|5|000000850|0||False
728|1|000000827|0||False
728|2|000000829|5||False
728|3|000000835|5||False
728|4|000000860|5||False
729|1|000000827|0||False
729|2|000000828|0||False
729|3|000000829|5||False
729|4|000000835|5||False
729|5|000000860|3||False
730|1|000000937|0||False
731|1|000000829|0||False
731|2|000000835|5||False
733|1|000000827|0||False
733|2|000000828|0||False
733|3|000000835|5||False
735|1|000000808|0||False
735|2|000000827|0||False
735|3|000000829|5||False
735|4|000000835|5||False
735|5|000000860|3||False
736|1|000000828|0||False
736|2|000000835|5||False
736|3|000000925|0||False
737|1|000000835|5||False
737|2|000000931|30||False
737|3|000000933|0||False
738|1|000000818|0||False
738|2|000000827|0||False
738|3|000000828|0||False
738|4|000000829|5||False
738|5|000000835|5||False
738|6|000000860|5||False
739|1|000000827|0||False
739|2|000000828|0||False
739|3|000000829|5||False
739|4|000000835|5||False
739|5|000000914|0||False
739|6|000000860|5||False
740|1|000000893|0||False
740|2|000000829|5||False
740|3|000000835|5||False
740|4|000000860|5||False
741|1|000000895|0||False
742|1|000000818|0||False
743|1|000000818|0||False
744|1|000000900|0||False
744|2|000000827|0||False
744|3|000000828|0||False
744|4|000000829|5||False
744|5|000000860|5||False
745|1|000000902|0||False
746|1|000000903|0||False
747|1|000000836|0||False
751|1|000000808|0||False
751|2|000000816|0||False
751|3|000000827|0||False
751|4|000000829|5||False
751|5|000000835|5||False
751|6|000000839|5||False
751|7|000003229|0||False
751|8|000000860|5||False
752|1|000000808|0||False
752|2|000000816|0||False
752|3|000000827|0||False
752|4|000000829|5||False
752|5|000000835|5||False
752|6|000000839|5||False
752|7|000000860|5||False
753|1|000000808|0||False
753|2|000000811|0||False
753|3|000000827|0||False
753|4|000000829|5||False
753|5|000000835|5||False
753|6|000000839|5||False
753|7|000000860|5||False
754|1|000000808|15||False
754|2|000000827|15||False
754|3|000000828|15||False
754|4|000000829|5||False
754|5|000000835|5||False
754|6|000000907|0||False
754|7|000000839|20||False
754|8|000000860|5||False
755|1|000000861|0||False
756|1|000000914|0||False
757|1|000000908|0||False
757|2|000000840|0||False
757|3|000000824|0||False
758|1|000000927|20||False
758|2|000000867|20||False
758|3|000000930|0||False
758|4|000000931|30||False
759|1|000000938|0||False
760|1|000000829|5||False
760|2|000000835|5||False
760|3|000000860|5||False
760|4|000003210|0||False
761|1|000000816|0||False
761|2|000000829|5||False
761|3|000000835|5||False
761|4|000000860|5||False
762|1|000003246|0||False
762|2|000003247|10||False
763|1|000000827|0||False
763|2|000000829|5||False
763|3|000000835|5||False
763|4|000000839|0||False
763|5|000000860|5||False
763|6|000003244|0||False
763|7|000003245|10||False
763|8|000000868|10||False
763|9|000000873|0||False
764|1|000000827|10||False
764|2|000000828|10||False
764|3|000000829|5||False
764|4|000000835|5||False
764|5|000000839|15||False
764|6|000000848|0||False
764|7|000000860|3||False
764|8|000000923|0||False
764|9|000000928|0||False
764|10|000000873|0||False
766|1|000000827|0||False
766|2|000000829|5||False
766|3|000000860|5||False
766|4|000000873|0||False
767|1|000000808|0||False
767|2|000000897|0||False
767|3|000000827|0||False
767|4|000000828|0||False
767|5|000000829|5||False
767|6|000000835|5||False
767|7|000000839|5||False
767|8|000000860|5||False
768|1|000000899|10||False
768|2|000000827|10||False
768|3|000000828|10||False
768|4|000000829|0||False
768|5|000000835|5||False
768|6|000000930|0||False
769|1|000000827|15||False
769|2|000000828|15||False
769|3|000000829|5||False
769|4|000000835|5||False
769|5|000003238|0||False
769|6|000000860|5||False
769|7|000000930|0||False
769|8|000000873|0||False
770|1|000000808|15||False
770|2|000000827|15||False
770|3|000000828|15||False
770|4|000000829|5||False
770|5|000000835|5||False
770|6|000000917|0||False
770|7|000000860|5||False
771|1|000000827|15||False
771|2|000000828|15||False
771|3|000000829|5||False
771|4|000000835|5||False
771|5|000000911|0||False
771|6|000000860|5||False
771|7|000000930|0||False
771|8|000000873|0||False
772|1|000000827|15||False
772|2|000000828|15||False
772|3|000000829|5||False
772|4|000000835|5||False
772|5|000000912|0||False
772|6|000000860|5||False
772|7|000000930|0||False
772|8|000000873|0||False
773|1|000003239|0||False
773|2|000003240|0||False
774|1|000003241|20||False
774|2|000003242|0||False
774|3|000003243|0||False
774|4|000003239|0||False
775|1|000000929|0||False
775|2|000000873|0||False
776|1|000000827|0||False
776|2|000000829|5||False
776|3|000000919|0||False
776|4|000000860|5||False
776|5|000000873|0||False
777|1|000000808|0||False
777|2|000000827|0||False
777|3|000000828|0||False
777|4|000000829|5||False
777|5|000000835|5||False
777|6|000000839|5||False
777|7|000000860|5||False
777|8|000000916|0||False
778|1|000000808|10||False
778|2|000000827|10||False
778|3|000000848|0||False
780|1|000000890|0||False
780|2|000000829|0||False
780|3|000000839|0||False
781|1|000000839|0||False
781|2|000003230|20||False
782|1|000003231|20||False
782|2|000003232|0||False
782|3|000003233|0||False
783|1|000000827|10||False
783|2|000003236|0||False
783|3|000003237|0||False
784|1|000000827|0||False
784|2|000000850|0||False
784|3|000003234|15||False
784|4|000003235|0||False
785|1|000000867|30||False
785|2|000000932|0||False
785|3|000000931|40||False
786|1|000000811|20||False
786|2|000000849|25||False
786|3|000000867|30||False
786|4|000000868|30||False
786|5|000000931|40||False
786|6|000001176|15||False
786|7|000003211|20||False
786|8|000003216|30||False
786|9|000003212|25||False
786|10|000003213|100||False
786|11|000003215|30||False
786|12|000003214|0||False
786|13|000003217|40||False
838|1|000000977|0||False
838|2|000000987|0||False
838|3|000000993|0||False
838|4|000000994|0||False
839|1|000000954|5||False
839|2|000000965|0||False
839|3|000000970|5||False
839|4|000000984|0||False
839|5|000000994|0||False
840|1|000003443|0||False
840|2|000000994|0||False
840|3|000000997|0||False
841|1|000000958|0||False
841|2|000000979|10||False
841|3|000000985|0||False
841|4|000000991|0||False
842|1|000000950|5||False
842|2|000000960|0||False
842|3|000003444|10||False
842|4|000000969|0||False
843|1|000000989|0||False
844|1|000000952|0||False
844|2|000000990|0||False
845|1|000000961|0||False
845|2|000000963|0||False
845|3|000003445|5||False
845|4|000000992|0||False
846|1|000000957|0||False
846|2|000000995|0||False
847|1|000000959|0||False
847|2|000000966|0||False
847|3|000000972|0||False
847|4|000000997|0||False
848|1|000000948|5||False
848|2|000002757|5||False
848|3|000000976|0||False
848|4|000000949|10||False
848|5|000000956|0||False
848|6|000000971|10||False
848|7|000000980|15||False
848|8|000000986|5||False
848|9|000000996|5||False
848|10|000000998|5||False
849|1|000000948|5||False
849|2|000002757|5||False
849|3|000000976|0||False
849|4|000000949|10||False
849|5|000000974|0||False
849|6|000000971|10||False
849|7|000000980|15||False
849|8|000000986|5||False
849|9|000000996|5||False
849|10|000000998|5||False
850|1|000000955|0||False
850|2|000000978|0||False
850|3|000000996|0||False
850|4|000000998|0||False
851|1|000000988|0||False
851|2|000001000|0||False
851|3|000001001|0||False
852|1|000000981|0||False
852|2|000000982|10||False
853|1|000000970|5||False
853|2|000000975|0||False
853|3|000000999|15||False
854|1|000000951|5||False
854|2|000003446|0||False
854|3|000000953|0||False
854|4|000003447|0||False
854|5|000000967|0||False
854|6|000001743|0||False
854|7|000003448|0||False
855|1|000001005|20||False
855|2|000001006|5||False
855|3|000003882|0||False
855|4|000003883|0||False
855|5|000001007|0||False
855|6|000001008|40||False
855|7|000001010|20||False
855|8|000001011|0||False
855|9|000001012|0||False
855|10|000001013|0||False
856|1|000001005|20||False
856|2|000001006|5||False
856|3|000003882|0||False
856|4|000003883|0||False
856|5|000001008|40||False
856|6|000001009|0||False
856|7|000001010|20||False
856|8|000001011|0||False
856|9|000001012|0||False
856|10|000001013|0||False
857|1|000001002|0||False
857|2|000001003|0||False
857|3|000001005|20||False
857|4|000001006|5||False
857|5|000003882|0||False
857|6|000003883|0||False
857|7|000001008|40||False
857|8|000001010|20||False
857|9|000001011|0||False
857|10|000001012|0||False
857|11|000001013|0||False
858|1|000001005|20||False
858|2|000001006|5||False
858|3|000003882|0||False
858|4|000003883|0||False
858|5|000001008|40||False
858|6|000001010|20||False
858|7|000001011|0||False
858|8|000001012|0||False
858|9|000001013|0||False
859|1|000001002|0||False
859|2|000001003|0||False
859|3|000001005|20||False
859|4|000001006|5||False
859|5|000003882|0||False
859|6|000003883|0||False
859|7|000001007|0||False
859|8|000001008|40||False
859|9|000001009|0||False
859|10|000001010|20||False
859|11|000001013|0||False
860|1|000003257|0||False
860|2|000003256|5||False
860|3|000001021|10||False
860|4|000001005|0||False
860|5|000001027|0||False
860|6|000001013|0||False
861|1|000001014|0||False
861|2|000003255|0||False
861|3|000001032|0||False
861|4|000001013|0||False
862|1|000001015|0||False
862|2|000002399|0||False
862|3|000001016|0||False
862|4|000001013|0||False
863|1|000001018|0||False
863|2|000001033|0||False
863|3|000001013|0||False
864|1|000002400|0||False
864|2|000002401|0||False
864|3|000001013|0||False
865|1|000001023|0||False
865|2|000001024|0||False
865|3|000001028|0||False
865|4|000001031|0||False
865|5|000001011|0||False
865|6|000001013|0||False
866|1|000001019|0||False
866|2|000001028|0||False
866|3|000001029|0||False
866|4|000001031|0||False
866|5|000001011|0||False
866|6|000001013|0||False
867|1|000003258|0||False
867|2|000003259|0||False
867|3|000003260|0||False
867|4|000003261|0||False
867|5|000003262|0||False
868|1|000003263|0||False
868|2|000001041|0||False
868|3|000001042|0||False
868|4|000001043|0||False
868|5|000002710|0||False
868|6|000001057|0||False
868|7|000003264|0||False
869|1|000003267|0||False
869|2|000003268|0||False
869|3|000001035|0||False
869|4|000003269|0||False
869|5|000001037|0||False
869|6|000003270|0||False
869|7|000003273|0||False
869|8|000001040|0||False
