id|name|type|description|is_relic|faction_id|faction_name
000001313|Atropos lascutter (shooting)|Ranged Weapons||False|QT|Chaos Knights
000001314|Atrapos lascutter (melee)|Melee Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|QT|Chaos Knights
000001315|Graviton singularity cannon|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|QT|Chaos Knights
000001316|Lightning cannon|Ranged Weapons||False|QT|Chaos Knights
000001317|Phased plasma-fusil|Ranged Weapons||False|QT|Chaos Knights
000001318|Twin rad cleanser|Ranged Weapons||False|QT|Chaos Knights
000001319|Twin magna lascannon|Ranged Weapons||False|QT|Chaos Knights
000001322|Helios defence missiles|Ranged Weapons||False|QT|Chaos Knights
000001323|Volkite chieorovile|Ranged Weapons||False|QT|Chaos Knights
000001324|Graviton crusher|Ranged Weapons||False|QT|Chaos Knights
000001325|Reaper chainfist|Melee Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|QT|Chaos Knights
000001326|Cerastus shock lance (melee)|Melee Weapons|Before selecting targets, select one of the profiles below to make attacks with. You can only select the charged profile if the bearer made a charge move this turn.|False|QT|Chaos Knights
000001327|Tempest warblade|Melee Weapons||False|QT|Chaos Knights
000001328|Hekaton siege claw|Melee Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|QT|Chaos Knights
000001329|Bellow of endless fury|Ranged Weapons||False|CD|Chaos Daemons
000001330|Bloodflail|Ranged Weapons||False|CD|Chaos Daemons
000001331|Coruscating flames|Ranged Weapons||False|CD|Chaos Daemons
000001332|Death’s heads|Ranged Weapons||False|CD|Chaos Daemons
s00001332|Heavy bomb|Other Wargear|"Once per turn, if the bearer has any heavy bombs remaining, it can drop one of them. Immediately after the bearer has moved, you can select one point on the battlefield the bearer moved across this phase. Roll one D6 for each unit within 6"" of that point, subtracting 1 if that model is a <a href=""/wh40k9ed/the-rules/core-rules/#Characters""><span class=""kwb"">CHARACTER</span></a> (excluding <span class=""kwb"">VEHICLE</span> and <span class=""kwb"">MONSTER</span> units): on a 4-5, that unit suffers D3 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wounds</a>; on a 6, that unit suffers D6 mortal wounds. Each heavy bomb can only be dropped once per battle."|False|AM|Astra Militarum
000001333|Fire of Tzeentch|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|CD|Chaos Daemons
s00001333|Inferno bomb|Other Wargear|"Once per turn, if the bearer has any inferno bombs remaining, it can drop one of them. Immediately after the bearer has moved, you can select one point on the battlefield the bearer moved across this phase. Roll one D6 for each unit within 9"" of that point, subtracting 1 if that unit is a <a href=""/wh40k9ed/the-rules/core-rules/#Characters""><span class=""kwb"">CHARACTER</span></a> (excluding <span class=""kwb"">VEHICLE</span> and <span class=""kwb"">MONSTER</span> units): on a 4+, that unit suffers D3 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wounds</a>. Each inferno bomb can only be dropped once per battle."|False|AM|Astra Militarum
000001334|Flickering flames|Ranged Weapons||False|CD|Chaos Daemons
000001335|Harvester cannon|Ranged Weapons||False|CD|Chaos Daemons
000001337|Lash of Khorne|Ranged Weapons||False|CD|Chaos Daemons
000001338|Lashes of torment|Ranged Weapons||False|CD|Chaos Daemons
000001339|Phlegm bombardment|Ranged Weapons||False|CD|Chaos Daemons
000001340|Plague flail|Ranged Weapons||False|CD|Chaos Daemons
000001341|Skull cannon|Ranged Weapons||False|CD|Chaos Daemons
000001343|Axe of Khorne|Melee Weapons|Each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|CD|Chaos Daemons
000001344|Baleful sword|Melee Weapons||False|CD|Chaos Daemons
000001345|Bilesword|Melee Weapons|Each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|CD|Chaos Daemons
000001346|The Blade of Shadows|Melee Weapons|Each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|CD|Chaos Daemons
000001347|Daemonic axe|Melee Weapons||False|CD|Chaos Daemons
000001349|Diseased claws and teeth|Melee Weapons||False|CD|Chaos Daemons
000001350|Dissecting claws|Melee Weapons||False|CD|Chaos Daemons
000001351|Gore-drenched fangs|Melee Weapons||False|CD|Chaos Daemons
000001352|Great axe of Khorne|Melee Weapons|Each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|CD|Chaos Daemons
000001353|Hellblade|Melee Weapons||False|CD|Chaos Daemons
000001354|Hellforged sword|Melee Weapons||False|CD|Chaos Daemons
000001355|Iron claw|Melee Weapons||False|CD|Chaos Daemons
000001356|Lamprey bite|Melee Weapons||False|CD|Chaos Daemons
000001357|Malefic talons|Melee Weapons||False|CD|Chaos Daemons
000001358|Piercing claws|Melee Weapons||False|CD|Chaos Daemons
000001359|Plaguesword|Melee Weapons||False|CD|Chaos Daemons
000001360|Putrid appendages|Melee Weapons||False|CD|Chaos Daemons
000001361|Ritual dagger|Melee Weapons||False|CD|Chaos Daemons
000001362|Sharp quills|Melee Weapons||False|CD|Chaos Daemons
000001364|Slaughter and Carnage|Melee Weapons|Each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|CD|Chaos Daemons
000001365|The Slayer Sword|Melee Weapons||False|CD|Chaos Daemons
000001366|Snapping claws|Melee Weapons||False|CD|Chaos Daemons
000001367|Soul-rending fangs|Melee Weapons||False|CD|Chaos Daemons
000001368|Staff of Tomorrow|Melee Weapons||False|CD|Chaos Daemons
000001369|Staff of Tzeentch|Melee Weapons||False|CD|Chaos Daemons
000001371|Trickster’s staff|Melee Weapons||False|CD|Chaos Daemons
000001372|Barbed tail|Melee Weapons||False|CD|Chaos Daemons
000001373|Warpclaw|Melee Weapons||False|CD|Chaos Daemons
000001374|Warpsword|Melee Weapons||False|CD|Chaos Daemons
000001375|Witstealer sword|Melee Weapons||False|CD|Chaos Daemons
000001381|Screamer bites|Melee Weapons||False|CD|Chaos Daemons
000001389|Aiolos missile launcher|Ranged Weapons||False|SM|Space Marines
000001390|Tarantula air defence missiles|Ranged Weapons||False|SM|Space Marines
000001391|Anvillus autocannon battery|Ranged Weapons||False|SM|Space Marines
000001392|Arachnus heavy lascannon battery|Ranged Weapons||False|SM|Space Marines
000001393|Artificer flamer|Ranged Weapons||False|SM|Space Marines
000001395|Bloodfire|Ranged Weapons|"Before selecting targets, select one of the profiles below to make attacks with. This weapon is a <a href=""/wh40k9ed/factions/space-marines/#Plasma-Weapons"">plasma weapon</a>."|False|SM|Space Marines
000001396|Burning Wrath|Ranged Weapons||False|SM|Space Marines
000001397|Conversion beam cannon|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001398|Castellum air defence missiles|Ranged Weapons||False|SM|Space Marines
000001399|Castellum battle cannon|Ranged Weapons||False|SM|Space Marines
000001400|Catechist|Ranged Weapons||False|SM|Space Marines
000001401|Cyclonic melta lance|Ranged Weapons||False|SM|Space Marines
000001402|Deathstorm cannon array|Ranged Weapons||False|SM|Space Marines
000001403|Deathstorm missile array|Ranged Weapons||False|SM|Space Marines
000001404|Dreadfire heavy flamer|Ranged Weapons||False|SM|Space Marines
000001405|Dreadhammer siege cannon|Ranged Weapons||False|SM|Space Marines
000001406|Dreadnought inferno cannon|Ranged Weapons||False|SM|Space Marines
000001407|Fellblade accelerator cannon|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001408|Firefury missile battery|Ranged Weapons||False|SM|Space Marines
000001409|Grav-flux bombard|Ranged Weapons||False|SM|Space Marines
000001410|Graviton blaster|Ranged Weapons||False|SM|Space Marines
s00001410|Omnispex|Other Wargear|"Each time a model in the bearer’s unit makes a ranged attack, the target does not receive the benefits of <a href=""/wh40k9ed/the-rules/core-rules/#Light-Cover"">Light Cover</a> against that attack."|False|AdM|Adeptus Mechanicus
s00001411|Enhanced data-tether|Other Wargear|"While the bearer is on the battlefield:<br><ul><li>The bearer’s unit gains the <span class=""tooltip00551"" data-tooltip-content=""#tooltip_content00551"" data-tooltip-anchor=""#tooltip_content00551""><span class=""kwb"">DATA-TETHER</span></span> keyword.</li><li>Add 1 to the Leadership characteristic of models in the bearer’s unit.</li></ul>"|False|AdM|Adeptus Mechanicus
000001413|Helios launcher|Ranged Weapons||False|SM|Space Marines
000001414|Hellfire plasma carronade|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001415|Hellstrike missile battery|Ranged Weapons||False|SM|Space Marines
000001416|Whirlwind Hyperios launcher|Ranged Weapons||False|SM|Space Marines
000001418|Infernus cannon|Ranged Weapons||False|SM|Space Marines
s00001419|Smoke launchers|Other Wargear|"The bearer gains the <span class=""tooltip00552"" data-tooltip-content=""#tooltip_content00552"" data-tooltip-anchor=""#tooltip_content00552""><span class=""kwb"">SMOKESCREEN</span></span> keyword."|False|AdM|Adeptus Mechanicus
000001419|Judgement|Ranged Weapons||False|SM|Space Marines
000001420|Kane’s master-crafted plasma pistol|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with|False|SM|Space Marines
000001422|Laser destroyer|Ranged Weapons||False|SM|Space Marines
000001423|Laser volley cannon|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001424|Magna-melta cannon|Ranged Weapons||False|SM|Space Marines
000001425|Malice|Ranged Weapons||False|SM|Space Marines
000001426|Masterwork plasma cutter|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001427|Venator neutron laser|Ranged Weapons||False|SM|Space Marines
000001428|Phased conversion beamer|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001430|Plasma charger|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with|False|SM|Space Marines
000001431|Plasma destroyer|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001432|Punisher rotary cannon|Ranged Weapons||False|SM|Space Marines
000001433|Purgator|Ranged Weapons||False|SM|Space Marines
000001434|Quad heavy bolter|Ranged Weapons||False|SM|Space Marines
000001435|Quad lascannon|Ranged Weapons||False|SM|Space Marines
000001436|Quad launcher|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001438|ROC missile launcher|Ranged Weapons||False|SM|Space Marines
000001439|Scorpius multi-launcher|Ranged Weapons||False|SM|Space Marines
000001440|Siege melta array|Ranged Weapons||False|SM|Space Marines
000001441|Skyreaper battery|Ranged Weapons||False|SM|Space Marines
000001442|Spectre-pattern bolter|Ranged Weapons||False|SM|Space Marines
000001443|Storm cannon|Ranged Weapons||False|SM|Space Marines
000001444|Tempest salvo launcher|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001445|Thunderhawk heavy cannon|Ranged Weapons||False|SM|Space Marines
000001446|Thundershock|Ranged Weapons||False|SM|Space Marines
000001447|Turbo-laser destructor|Ranged Weapons||False|SM|Space Marines
000001448|Twin accelerator autocannon|Ranged Weapons||False|SM|Space Marines
000001449|Twin avenger bolt cannon|Ranged Weapons||False|SM|Space Marines
000001450|Twin hellstrike launcher|Ranged Weapons||False|SM|Space Marines
000001451|Twin magna-melta|Ranged Weapons||False|SM|Space Marines
000001453|Vengeance launcher|Ranged Weapons||False|SM|Space Marines
000001454|Xiphon missile battery|Ranged Weapons||False|SM|Space Marines
000001455|Angel’s Teeth|Melee Weapons||False|SM|Space Marines
000001456|The Black Spear (shooting)|Ranged Weapons||False|SM|Space Marines
000001457|Blade of the Scorpion|Melee Weapons||False|SM|Space Marines
000001458|Blood Biter|Melee Weapons||False|SM|Space Marines
000001460|Cinder Edge|Melee Weapons||False|SM|Space Marines
000001461|The Crozius Arkanos|Melee Weapons||False|SM|Space Marines
000001462|Crushing tracks|Melee Weapons||False|SM|Space Marines
000001463|Dreadfire claw|Melee Weapons||False|SM|Space Marines
000001464|Foe Ripper|Melee Weapons||False|SM|Space Marines
000001466|The Ghost Razors|Melee Weapons||False|SM|Space Marines
000001467|Glaive of Lamentation|Melee Weapons||False|SM|Space Marines
000001468|Goldenfang|Melee Weapons||False|SM|Space Marines
000001469|Hellslayer|Melee Weapons||False|SM|Space Marines
000001470|Hunger and Slake|Melee Weapons||False|SM|Space Marines
000001471|The Indynabula Array|Melee Weapons||False|SM|Space Marines
000001472|Leviathan siege claw|Melee Weapons||False|SM|Space Marines
000001473|Leviathan siege drill|Melee Weapons||False|SM|Space Marines
000001474|Lifetaker|Melee Weapons||False|SM|Space Marines
000001475|The Magister’s Axe|Melee Weapons||False|SM|Space Marines
000001476|Medusan Hammer|Melee Weapons||False|SM|Space Marines
000001478|Raptorclaw|Melee Weapons||False|SM|Space Marines
000001480|Steelsliver|Melee Weapons||False|SM|Space Marines
000001481|Stonefist|Melee Weapons||False|SM|Space Marines
000001482|Sword Excellus|Melee Weapons||False|SM|Space Marines
000001483|Voidshard|Melee Weapons||False|SM|Space Marines
000001484|Twin psycannon|Ranged Weapons||False|GK|Grey Knights
000001485|Nemesis doomglaive|Melee Weapons||False|GK|Grey Knights
000001487|Arias|Melee Weapons||False|INQ|Inquisition
000001488|Blade of Surety|Melee Weapons||False|INQ|Inquisition
000001489|Psibolt pistol|Ranged Weapons||False|INQ|Inquisition
000001499|Frag grenade|Ranged Weapons||False|RaH|Renegades and Heretics
000001514|Stub gun|Ranged Weapons||False|RaH|Renegades and Heretics
000001515|Bare hands|Melee Weapons||False|RaH|Renegades and Heretics
000001516|Befouled fangs and claws|Melee Weapons||False|RaH|Renegades and Heretics
000001520|Mauler goad|Melee Weapons||False|RaH|Renegades and Heretics
000001521|Ogryn weapon|Melee Weapons||False|RaH|Renegades and Heretics
000001522|Ogryn power drill|Melee Weapons||False|RaH|Renegades and Heretics
000001523|Ogryn plague claws|Melee Weapons||False|RaH|Renegades and Heretics
000001528|Ripper claw|Melee Weapons||False|RaH|Renegades and Heretics
000001529|Slaughter blade|Melee Weapons||False|CSM|Chaos Space Marines
000001530|Impaler harpoon|Ranged Weapons||False|CSM|Chaos Space Marines
000001531|Bile maw|Ranged Weapons||False|CSM|Chaos Space Marines
000001532|Blightreaper cannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001533|Decimator claw|Melee Weapons||False|CSM|Chaos Space Marines
000001534|Hellflamer|Ranged Weapons||False|CSM|Chaos Space Marines
000001535|Storm laser|Ranged Weapons||False|CSM|Chaos Space Marines
000001536|Soulburner petard|Ranged Weapons||False|CSM|Chaos Space Marines
000001539|Quad heavy bolter|Ranged Weapons||False|CSM|Chaos Space Marines
000001540|Rot cannon|Ranged Weapons||False|CD|Chaos Daemons
000001541|Rancid vomit|Ranged Weapons||False|CD|Chaos Daemons
000001542|Kytan gatling cannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001543|Hellcrusher claws|Melee Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|CSM|Chaos Space Marines
000001544|Scorpion cannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001549|Twin autocannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001553|Infernus cannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001554|Magna-melta cannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001555|Plasma destroyer|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|CSM|Chaos Space Marines
000001556|Scorpius multi-launcher|Ranged Weapons||False|CSM|Chaos Space Marines
000001559|Quad lascannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001560|Laser destroyer|Ranged Weapons||False|CSM|Chaos Space Marines
000001566|Grav-flux bombard|Ranged Weapons||False|CSM|Chaos Space Marines
000001569|Kharybdis storm launcher|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|CSM|Chaos Space Marines
000001571|Dreadhammer siege cannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001572|Fellblade accelerator cannon|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|CSM|Chaos Space Marines
000001574|Skyreaper battery|Ranged Weapons||False|CSM|Chaos Space Marines
000001575|Siege melta array|Ranged Weapons||False|CSM|Chaos Space Marines
000001579|Leviathan siege claw|Melee Weapons||False|CSM|Chaos Space Marines
000001580|Leviathan siege drill|Melee Weapons||False|CSM|Chaos Space Marines
000001581|Blade struts|Melee Weapons||False|CSM|Chaos Space Marines
000001585|Vengeance launcher|Ranged Weapons||False|CSM|Chaos Space Marines
000001589|Twin avenger bolt cannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001591|Thunderhawk heavy cannon|Ranged Weapons||False|CSM|Chaos Space Marines
000001592|Turbo-laser destructor|Ranged Weapons||False|CSM|Chaos Space Marines
000001595|Demnos bolter|Ranged Weapons||False|CSM|Chaos Space Marines
000001597|Voidcutter|Ranged Weapons||False|CSM|Chaos Space Marines
000001598|Soulburner pistol|Ranged Weapons||False|CSM|Chaos Space Marines
000001599|Warpfire lance|Ranged Weapons||False|CSM|Chaos Space Marines
000001600|Claw of Demnos|Melee Weapons||False|CSM|Chaos Space Marines
000001601|Skulltaker axe|Melee Weapons||False|CSM|Chaos Space Marines
000001602|Tainted force blade|Melee Weapons||False|DG|Death Guard
000001603|Black Blade of Venom|Melee Weapons||False|CSM|Chaos Space Marines
000001604|Infernal axe|Melee Weapons||False|CSM|Chaos Space Marines
000001605|Bloodlash|Ranged Weapons||False|CD|Chaos Daemons
000001607|Contagion spray|Ranged Weapons||False|CD|Chaos Daemons
000001608|Grasping tongue|Ranged Weapons||False|CD|Chaos Daemons
000001609|Horrific vomit|Ranged Weapons||False|CD|Chaos Daemons
000001610|The Executioner’s Axe (melee)|Melee Weapons||False|CD|Chaos Daemons
000001611|Slaughtering blade|Melee Weapons||False|CD|Chaos Daemons
000001612|The Souleater Blade|Melee Weapons||False|CD|Chaos Daemons
000001613|Slicing claws|Melee Weapons||False|CD|Chaos Daemons
000001614|Warpfire talons|Melee Weapons||False|CD|Chaos Daemons
000001617|Fist of Decay|Melee Weapons||False|CD|Chaos Daemons
000001618|Gaping maw|Melee Weapons||False|CD|Chaos Daemons
000001620|Yawning maw|Melee Weapons||False|CD|Chaos Daemons
000001621|Pox Rider plaguesword|Melee Weapons||False|CD|Chaos Daemons
000001622|Tusked maw|Melee Weapons||False|CD|Chaos Daemons
000001623|Jagged claws|Melee Weapons||False|CD|Chaos Daemons
000001625|Churning fangs and claws|Melee Weapons||False|CD|Chaos Daemons
000001626|Blade of Decay|Melee Weapons||False|CD|Chaos Daemons
000001627|Nurglings|Melee Weapons||False|CD|Chaos Daemons
000001628|The Armour Indomitus|Chapter Relics|"<ul><li>Add 1 to the Wounds characteristic of the bearer.</li><li>The bearer has a Save characteristic of 2+.</li><li>Once per battle, before making a <a href=""/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw"">saving throw</a> for the bearer, it can activate its armour’s force field. If it does, then until the end of the phase, the bearer has a 3+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>.</li></ul>"|True|SM|Space Marines
000001629|The Shield Eternal|Chapter Relics|"Model with a storm shield, <a href=""/wh40k9ed/factions/space-marines/#Relic-shield"">relic shield</a> or combat shield only. This Relic replaces a storm shield, relic shield or combat shield.<br><ul><li>The bearer has a 4+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>.</li><li>Add 1 to armour <a href=""/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw"">saving throws</a> made for the bearer.</li><li>Each time the bearer would lose a wound, roll one D6: on a 5+, that wound is not lost.</li></ul>"|True|SM|Space Marines
000001630|Teeth of Terra|Chapter Relics|Model equipped with an Astartes chainsword only. This Relic replaces an Astartes chainsword and has the following profile:|True|SM|Space Marines
000001631|Standard of the Emperor Ascendant|Chapter Relics|"<span class=""tooltip00553"" data-tooltip-content=""#tooltip_content00553"" data-tooltip-anchor=""#tooltip_content00553""><span class=""kwb"">ANCIENT</span></span> model only.<br><ul><li>Add 3"" to the range of the bearer’s <span class=""redfont"">Astartes Banner</span> ability.</li><li>Each time a <a href=""/wh40k9ed/the-rules/core-rules/#Morale-Tests"">Morale test</a> is taken for a friendly <span class=""tooltip00554"" data-tooltip-content=""#tooltip_content00554"" data-tooltip-anchor=""#tooltip_content00554""><span class=""kwb2"">&lt;<span class=""kwb3"">C</span>HAPTER&gt;</span> <span class=""kwb"">CORE</span></span> unit within range of the bearers <span class=""redfont"">Astartes Banner</span> ability, you can re-roll that test.</li></ul>"|True|SM|Space Marines
000001632|Primarch’s Wrath|Chapter Relics|Model equipped with a boltgun, master-crafted boltgun or special issue bolt carbine only. This Relic replaces a boltgun, master-crafted boltgun or special issue bolt carbine and has the following profile:|True|SM|Space Marines
000001633|The Burning Blade|Chapter Relics|Model equipped with a power sword or master-crafted power sword only. This Relic replaces a power sword or master-crafted power sword, and has the following profile:|True|SM|Space Marines
000001634|Tome of Malcador|Chapter Relics|"<span class=""tooltip00555"" data-tooltip-content=""#tooltip_content00555"" data-tooltip-anchor=""#tooltip_content00555""><span class=""kwb"">LIBRARIAN</span></span> model only. The bearer knows one additional psychic power from any discipline it has access to."|True|SM|Space Marines
000001635|The Salamander’s Mantle|Relics of Nocturne|"When resolving an attack made against a model with this Relic, subtract 1 from the <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound roll</a>."|True|SM|Space Marines
000001636|The Axe of Medusa|Relics of Medusa|Model equipped with a power axe only. This Relic replaces a power axe and has the following profile:|True|SM|Space Marines
000001637|Raven’s Fury|Relics of Ravenspire|"<span class=""tooltip00556"" data-tooltip-content=""#tooltip_content00556"" data-tooltip-anchor=""#tooltip_content00556""><span class=""kwb"">JUMP</span> <span class=""kwb"">PACK</span></span> model only. A model from your army with this Relic can be chosen to charge with even if they <a href=""/wh40k9ed/the-rules/core-rules/#Advance"">Advanced</a> this turn. When a <a href=""/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit"">charge roll</a> is made for that model, you can re-roll the dice. In addition, after that model finishes a charge move, you can select one enemy unit within 1"" of that model and roll one D6; on a 4+ that enemy unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a>."|True|SM|Space Marines
000001638|Mantle of the Stormseer|Relics of Chogoris|"<span class=""tooltip00557"" data-tooltip-content=""#tooltip_content00557"" data-tooltip-anchor=""#tooltip_content00557""><span class=""kwb"">PSYKER</span></span> model only. When a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">Psychic test</a> is taken for a model with this Relic attempting to <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifest</a> a psychic power from the <b><a href=""/wh40k9ed/factions/space-marines/#Stormspeaking-Discipline"">Stormspeaking discipline</a></b>, add 1 to the total."|True|SM|Space Marines
000001639|Fist of Vengeance|Relics of the Fists|"<span class=""kwb"">CRIMSON</span> <span class=""kwb"">FISTS</span> model with a power fist only. This Relic replaces a power fist and has the following profile:"|True|SM|Space Marines
000001640|The Sanctic Halo|Relics of Macragge|"<span class=""tooltip00558"" data-tooltip-content=""#tooltip_content00558"" data-tooltip-anchor=""#tooltip_content00558""><span class=""kwb"">CAPTAIN</span></span> model or <span class=""tooltip00559"" data-tooltip-content=""#tooltip_content00559"" data-tooltip-anchor=""#tooltip_content00559""><span class=""kwb"">CHAPTER</span> <span class=""kwb"">MASTER</span></span> model only. A model from your army with this Relic has a 3+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a> and can attempt to deny one psychic power in your opponent’s <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a> in the same manner as a <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE""><span class=""kwb"">PSYKER</span></a>."|True|SM|Space Marines
000001641|The Crusader’s Helm|Relics of the Eternal Crusade|"<ul><li>Add 3"" to the range of the bearer’s <a href=""/wh40k9ed/the-rules/core-rules/#Aura-Abilities"">aura abilities</a> (to a maximum of 9"").</li><li>In your <a href=""/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE"">Command phase</a>, select one friendly <span class=""tooltip00560"" data-tooltip-content=""#tooltip_content00560"" data-tooltip-anchor=""#tooltip_content00560""><span class=""kwb"">BLACK</span> <span class=""kwb"">TEMPLARS</span> <span class=""kwb"">CORE</span></span> unit that is within 9"" of the bearer. Until the start of your next Command phase, each time a model in that unit makes an attack, the <span class=""tooltip00562"" data-tooltip-content=""#tooltip_content00562""><span class=""tt kwbu"">Assault</span> <span class=""tt kwbu"">Doctrine</span></span> is considered to be active for that attack instead of the currently active doctrine.</li></ul>"|True|SM|Space Marines
000001642|The Spartean|Relics of the Fists|"<span class=""kwb"">IMPERIAL</span> <span class=""kwb"">FISTS</span> model with a bolt pistol or heavy bolt pistol only. This Relic replaces a bolt pistol or heavy bolt pistol and has the following profile:"|True|SM|Space Marines
000001643|Master-crafted stalker bolt rifle|Ranged Weapons||False|SM|Space Marines
000001644|Absolvor bolt pistol|Ranged Weapons||False|SM|Space Marines
000001645|Auto bolt rifle|Ranged Weapons||False|SM|Space Marines
000001646|Stalker bolt rifle|Ranged Weapons||False|SM|Space Marines
000001647|Reductor pistol|Ranged Weapons||False|SM|Space Marines
000001648|Bolt carbine|Ranged Weapons||False|SM|Space Marines
000001649|Heavy bolt pistol|Ranged Weapons||False|SM|Space Marines
000001651|Auto boltstorm gauntlet (shooting)|Ranged Weapons||False|SM|Space Marines
000001652|Auto boltstorm gauntlet (melee)|Melee Weapons||False|SM|Space Marines
000001653|Flamestorm gauntlet (melee)|Melee Weapons||False|SM|Space Marines
000001654|Flamestorm gauntlet (shooting)|Ranged Weapons||False|SM|Space Marines
000001655|Fragstorm grenade launcher|Ranged Weapons||False|SM|Space Marines
000001656|Heavy onslaught gatling cannon|Ranged Weapons||False|SM|Space Marines
000001657|Icarus rocket pod|Ranged Weapons||False|SM|Space Marines
000001658|Macro plasma incinerator|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001659|Onslaught gatling cannon|Ranged Weapons||False|SM|Space Marines
000001660|Redemptor fist|Melee Weapons||False|SM|Space Marines
000001661|Plasma exterminator|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001662|Assault plasma incinerator|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001663|Heavy plasma incinerator|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|SM|Space Marines
000001664|Icarus ironhail heavy stubber|Ranged Weapons||False|SM|Space Marines
000001665|Ironhail heavy stubber|Ranged Weapons||False|SM|Space Marines
000001666|Krakstorm grenade launcher|Ranged Weapons||False|SM|Space Marines
000001669|Hellforged sword|Melee Weapons||False|CSM|Chaos Space Marines
