id|name|type|description|is_relic|faction_id|faction_name
000001639|fist of vengeance|relics of the fists|"<span class=""kwb"">crimson</span> <span class=""kwb"">fists</span> model with a power fist only. this relic replaces a power fist and has the following profile:"|True|sm|space marines
000001640|the sanctic halo|relics of macragge|"<span class=""tooltip00558"" data-tooltip-content=""#tooltip_content00558"" data-tooltip-anchor=""#tooltip_content00558""><span class=""kwb"">captain</span></span> model or <span class=""tooltip00559"" data-tooltip-content=""#tooltip_content00559"" data-tooltip-anchor=""#tooltip_content00559""><span class=""kwb"">chapter</span> <span class=""kwb"">master</span></span> model only. a model from your army with this relic has a 3+ <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable save</a> and can attempt to deny one psychic power in your opponent’s <a href=""/wh40k9ed/the-rules/core-rules/#psychic-phase"">psychic phase</a> in the same manner as a <a href=""/wh40k9ed/the-rules/core-rules/#psychic-phase""><span class=""kwb"">psyker</span></a>."|True|sm|space marines
000001641|the crusader’s helm|relics of the eternal crusade|"<ul><li>add 3"" to the range of the bearer’s <a href=""/wh40k9ed/the-rules/core-rules/#aura-abilities"">aura abilities</a> (to a maximum of 9"").</li><li>in your <a href=""/wh40k9ed/the-rules/core-rules/#command-phase"">command phase</a>, select one friendly <span class=""tooltip00560"" data-tooltip-content=""#tooltip_content00560"" data-tooltip-anchor=""#tooltip_content00560""><span class=""kwb"">black</span> <span class=""kwb"">templars</span> <span class=""kwb"">core</span></span> unit that is within 9"" of the bearer. until the start of your next command phase, each time a model in that unit makes an attack, the <span class=""tooltip00562"" data-tooltip-content=""#tooltip_content00562""><span class=""tt kwbu"">assault</span> <span class=""tt kwbu"">doctrine</span></span> is considered to be active for that attack instead of the currently active doctrine.</li></ul>"|True|sm|space marines
000001642|the spartean|relics of the fists|"<span class=""kwb"">imperial</span> <span class=""kwb"">fists</span> model with a bolt pistol or heavy bolt pistol only. this relic replaces a bolt pistol or heavy bolt pistol and has the following profile:"|True|sm|space marines
000001643|master-crafted stalker bolt rifle|ranged weapons||False|sm|space marines
000001644|absolvor bolt pistol|ranged weapons||False|sm|space marines
000001645|auto bolt rifle|ranged weapons||False|sm|space marines
000001646|stalker bolt rifle|ranged weapons||False|sm|space marines
000001647|reductor pistol|ranged weapons||False|sm|space marines
000001648|bolt carbine|ranged weapons||False|sm|space marines
000001649|heavy bolt pistol|ranged weapons||False|sm|space marines
000001651|auto boltstorm gauntlet (shooting)|ranged weapons||False|sm|space marines
000001652|auto boltstorm gauntlet (melee)|melee weapons||False|sm|space marines
000001653|flamestorm gauntlet (melee)|melee weapons||False|sm|space marines
000001654|flamestorm gauntlet (shooting)|ranged weapons||False|sm|space marines
000001655|fragstorm grenade launcher|ranged weapons||False|sm|space marines
000001656|heavy onslaught gatling cannon|ranged weapons||False|sm|space marines
000001657|icarus rocket pod|ranged weapons||False|sm|space marines
000001658|macro plasma incinerator|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000001659|onslaught gatling cannon|ranged weapons||False|sm|space marines
000001660|redemptor fist|melee weapons||False|sm|space marines
000001661|plasma exterminator|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000001662|assault plasma incinerator|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000001663|heavy plasma incinerator|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000001664|icarus ironhail heavy stubber|ranged weapons||False|sm|space marines
000001665|ironhail heavy stubber|ranged weapons||False|sm|space marines
000001666|krakstorm grenade launcher|ranged weapons||False|sm|space marines
000001669|hellforged sword|melee weapons||False|csm|chaos space marines
000001680|talisman of burning blood|relics of chaos|"<span class=""tooltip00563"" data-tooltip-content=""#tooltip_content00563"" data-tooltip-anchor=""#tooltip_content00563""><span class=""kwb"">khorne</span></span> model only.<br><ul><li>this model is eligible to <a href=""/wh40k9ed/the-rules/core-rules/#performing-a-heroic-intervention"">perform a heroic intervention</a> if it is within 6"" horizontally and 5"" vertically of any enemy unit, instead of 3"" horizontally and 5"" vertically. each time this model makes a heroic intervention move, provided it ends that move either closer to the closest enemy model or within <a href=""/wh40k9ed/the-rules/core-rules/#engagement-range"">engagement range</a> of an enemy <a href=""/wh40k9ed/the-rules/core-rules/#characters""><span class=""kwb"">character</span></a> unit, it can move up to 6"". all other rules for <a href=""/wh40k9ed/the-rules/core-rules/#2.-heroic-interventions"">heroic interventions</a> still apply.</li><li>add 1 to the bearer’s attacks characteristic.</li><li>each time the bearer makes a melee attack that destroys an enemy "|True|csm|chaos space marines
000001681|eye of tzeentch|relics of chaos|"<span class=""tooltip00564"" data-tooltip-content=""#tooltip_content00564"" data-tooltip-anchor=""#tooltip_content00564""><span class=""kwb"">tzeentch</span> <span class=""kwb"">psyker</span></span> model only.<br><ul><li>each time a <a href=""/wh40k9ed/the-rules/core-rules/#psychic-tests"">psychic test</a> is made for the bearer, add 1 to that psychic test.</li><li>each time a psychic test is made for the bearer, on an unmodified result of 9+, that psychic power or <a href=""/wh40k9ed/the-rules/core-rules/#performing-psychic-actions"">psychic action</a> cannot be <a href=""/wh40k9ed/the-rules/core-rules/#deny-the-witch"">denied</a>.</li></ul>"|True|csm|chaos space marines
000001682|intoxicating elixir|relics of chaos|"<span class=""tooltip00565"" data-tooltip-content=""#tooltip_content00565"" data-tooltip-anchor=""#tooltip_content00565""><span class=""kwb"">slaanesh</span></span> model only. once per battle, at the start of the <a href=""/wh40k9ed/the-rules/core-rules/#fight-phase"">fight phase</a>, the bearer can use this relic. if it does so, until the end of the phase:<br><ul><li>add d3 to the attacks characteristic of the bearer.</li><li>the bearer cannot lose more than 3 wounds this phase. any wounds that would be lost after that point are not lost.</li></ul>"|True|csm|chaos space marines
000001685|the black mace|relics of chaos|model with power maul, accursed crozius or accursed weapon only. this relic replaces a power maul, accursed crozius or accursed weapon and has the following profile:|True|csm|chaos space marines
000001689|fleshmetal exoskeleton|relics of chaos|"<span class=""tooltip00566"" data-tooltip-content=""#tooltip_content00566"" data-tooltip-anchor=""#tooltip_content00566""><span class=""kwb"">iron</span> <span class=""kwb"">warriors</span> <span class=""kwb"">infantry</span></span> model only.<br><ul><li>each time an attack is allocated to the bearer, subtract 1 from the damage characteristic of that attack (to a minimum of 1).</li><li>each time an enemy unit shoots or fights, after it finishes making its attacks, if the bearer lost any wounds as a result of those attacks but was not destroyed, roll one d6: on a 4+, the bearer regains up to d3 wounds lost as a result of those attacks.</li></ul>"|True|csm|chaos space marines
000001691|blade of the hydra|relics of chaos|"<span class=""kwb"">alpha</span> <span class=""kwb"">legion</span> model with astartes chainsword only. this relic replaces an astartes chainsword and has the following profile:"|True|csm|chaos space marines
000001694|fury of deimos|relics of titan|model equipped with a storm bolter or master-crafted storm bolter only. this relic replaces a storm bolter or master-crafted storm bolter and has the following profile:|True|gk|grey knights
000001695|destroyer of crys’yllix|relics of titan|model equipped with a nemesis daemon hammer only. this relic replaces a nemesis daemon hammer and has the following profile:|True|gk|grey knights
000001696|banner of refining flame|relics of titan|"<span class=""tooltip00567"" data-tooltip-content=""#tooltip_content00567"" data-tooltip-anchor=""#tooltip_content00567""><span class=""kwb"">ancient</span></span> model only. the bearer can attempt to perform the following <a href=""/wh40k9ed/the-rules/core-rules/#performing-psychic-actions"">psychic action</a>:<br><br><b>refining flame (psychic action - <a href=""/wh40k9ed/the-rules/core-rules/#psychic-tests"">warp charge</a> 6):</b> in your <a href=""/wh40k9ed/the-rules/core-rules/#psychic-phase"">psychic phase</a>, the bearer can attempt to <a href=""/wh40k9ed/the-rules/core-rules/#performing-psychic-actions"">perform this psychic action</a>. if completed, each enemy unit within 6"" of the bearer suffers d3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a>."|True|gk|grey knights
000001697|soul glaive|relics of titan|model equipped with a nemesis force halberd only. this relic replaces a nemesis force halberd and has the following profile:|True|gk|grey knights
000001698|domina liber daemonica|relics of titan|"<ul><li>enemy <span class=""kwb"">daemon</span> units that are set up on the battlefield as <a href=""/wh40k9ed/the-rules/core-rules/#2.-reinforcements"">reinforcements</a> cannot be set up within 12"" of the bearer.</li><li>the bearer has the following ability: ‘<span class=""redfont"">domina liber daentonica (aura)</span><b>:</b> while an enemy <span class=""kwb"">daemon</span> unit is within 6"" of this model, each time a <a href=""/wh40k9ed/the-rules/core-rules/#combat-attrition-tests"">combat attrition test</a> is taken for that unit, subtract 1 from that test.’</li></ul>"|True|gk|grey knights
000001699|cuirass of sacrifice|relics of titan|"<span class=""tooltip00012"" data-tooltip-content=""#tooltip_content00012"" data-tooltip-anchor=""#tooltip_content00012""><span class=""kwb"">infantry</span></span> model only.<br><ul><li>add 1 to armour <a href=""/wh40k9ed/the-rules/core-rules/#4.-saving-throw"">saving throws</a> made for the bearer.</li><li>each time the bearer would lose a wound, roll one d6: on a 5+, that wound is not lost.</li></ul>"|True|gk|grey knights
000001700|bile spurt|ranged weapons||False|dg|death guard
000001701|blight grenades|ranged weapons||False|dg|death guard
000001703|heavy blight launcher|ranged weapons||False|dg|death guard
000001704|hyper blight grenade|ranged weapons||False|dg|death guard
000001705|injector pistol|ranged weapons||False|dg|death guard
000001706|the lantern|ranged weapons||False|dg|death guard
000001707|phosphex bombs|ranged weapons||False|dg|death guard
000001708|plague belcher|ranged weapons||False|dg|death guard
000001709|plagueburst mortar|ranged weapons||False|dg|death guard
000001710|plague spewer|ranged weapons||False|dg|death guard
000001711|plaguespitter|ranged weapons||False|dg|death guard
000001712|plague sprayer|ranged weapons||False|dg|death guard
000001713|plaguespurt gauntlet|ranged weapons||False|dg|death guard
000001714|rothail volley gun|ranged weapons||False|dg|death guard
000001715|attendants’ claws and teeth|melee weapons||False|dg|death guard
000001716|balesword|melee weapons||False|dg|death guard
000001717|bubotic axe|melee weapons||False|dg|death guard
000001718|cursed plague bell|melee weapons||False|dg|death guard
000001720|flail of corruption|melee weapons||False|dg|death guard
000001721|fleshmower|melee weapons||False|dg|death guard
000001722|gnashing maw|melee weapons||False|dg|death guard
000001723|great plague cleaver|melee weapons||False|dg|death guard
s00001723|instrument of chaos|other wargear|"while this unit contains any models equipped with an instrument of chaos:<br><ul><li>it has the <span class=""tooltip00568"" data-tooltip-content=""#tooltip_content00568"" data-tooltip-anchor=""#tooltip_content00568""><span class=""kwb"">instrument</span></span> keyword.</li><li>add 1 to the leadership characteristic of models in this unit.</li></ul>"|False|cd|chaos daemons
000001724|mace of contagion|melee weapons||False|dg|death guard
000001725|manreaper|melee weapons|each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|dg|death guard
000001726|master-crafted manreaper|melee weapons|each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|dg|death guard
000001727|plague knife|melee weapons||False|dg|death guard
000001728|plague probe|melee weapons||False|dg|death guard
000001730|plaguereaper|melee weapons||False|dg|death guard
000001733|silence|melee weapons|each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|dg|death guard
000001734|blight launcher|ranged weapons||False|dg|death guard
000001735|entropy cannon|ranged weapons||False|dg|death guard
000001736|heavy slugger|ranged weapons||False|dg|death guard
000001737|plaguebringer|relics of decay|model equipped with a balesword, daemonic plague blade, plague knife or power sword only. this relic replaces a balesword, daemonic plague blade, plague knife or power sword and has the following profile:|True|dg|death guard
000001738|suppurating plate|relics of decay|"<ul><li>the bearer has a save characteristic of 2+.</li><li>each time an enemy unit fights, after it makes its attacks, if the bearer lost any wounds as a result of those attacks, roll one d6: on a 2+, that unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a>.</li></ul>"|True|dg|death guard
000001741|fugaris’ helm|relics of decay|"add 3"" to the range of the bearers <a href=""/wh40k9ed/the-rules/core-rules/#aura-abilities"">aura abilities</a> (to a maximum of 12"")."|True|dg|death guard
000001742|plague skull of glothila|relics of decay|"once per battle, at the end of your <a href=""/wh40k9ed/the-rules/core-rules/#movement-phase"">movement phase</a>, the bearer can use this relic. if it does, select one enemy unit within 6"" of the bearer and roll seven d6s: for each 4-5, that unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a>; for each 6, that unit suffers d3 mortal wounds."|True|dg|death guard
000001743|twin icarus autocannon|ranged weapons||False|adm|adeptus mechanicus
000001755|pater cog-tooth|arcana mechanicum|model equipped with an omnissian axe only. this relic replaces an omnissian axe and has the following profile:|True|adm|adeptus mechanicus
000001756|anzion’s pseudogenetor|arcana mechanicum|the bearer is equipped with this relic in addition to their other weapons. it has the following profile:|True|adm|adeptus mechanicus
000001758|the uncreator gauntlet|arcana mechanicum|model equipped with a power fist only. this relic replaces a power fist and has the following profile:|True|adm|adeptus mechanicus
000001759|phosphoenix|arcana mechanicum|model equipped with a phosphor serpenta only. this relic replaces a phosphor serpenta and has the following profile:|True|adm|adeptus mechanicus
000001760|raiment of the technomartyr|arcana mechanicum|"<ul><li>each time the bearer would lose a wound, roll one d6: on a 5+, that wound is not lost.</li><li>in your <a href=""/wh40k9ed/the-rules/core-rules/#command-phase"">command phase</a>, select one friendly <span class=""tooltip00569"" data-tooltip-content=""#tooltip_content00569"" data-tooltip-anchor=""#tooltip_content00569""><span class=""kwb2"">&lt;<span class=""kwb3"">f</span>orge</span> <span class=""kwb"">world&gt;</span> <span class=""kwb"">core</span></span> unit within 3"" of this model. until the start of your next command phase, each time a model in that unit makes a ranged attack, you can ignore any or all <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> and ballistic skill modifiers.</li></ul>"|True|adm|adeptus mechanicus
000001761|the skull of elder nikola|arcana mechanicum|"at the start of your <a href=""/wh40k9ed/the-rules/core-rules/#shooting-phase"">shooting phase</a>, roll one d6 for each enemy <span class=""kwb"">vehicle</span> unit within 12"" of the bearer: on a 2-3, that unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a>; on a 4-5, that unit suffers d3 mortal wounds; on a 6, that unit suffers 3 mortal wounds."|True|adm|adeptus mechanicus
000001762|the omniscient mask|arcana mechanicum|"the bearer gains the following ability:<br><br>‘<span class=""redfont"">the omniscient mask (aura)</span><b>:</b> while a friendly <span class=""tooltip00570"" data-tooltip-content=""#tooltip_content00570"" data-tooltip-anchor=""#tooltip_content00570""><span class=""kwb2"">&lt;<span class=""kwb3"">f</span>orge</span> <span class=""kwb"">world&gt;</span> <span class=""kwb"">skitarii</span> <span class=""kwb"">core</span></span> unit is within 6"" of this model, each time a model in that unit makes a melee attack, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6 scores 1 additional hit.’"|True|adm|adeptus mechanicus
000001764|the red axe|arcana mechanicum|"<span class=""tooltip00571"" data-tooltip-content=""#tooltip_content00571"" data-tooltip-anchor=""#tooltip_content00571""><span class=""kwb"">mars</span></span> model equipped with an omnissian axe only. this relic replaces an omnissian axe and has the following profile:"|True|adm|adeptus mechanicus
000001766|the adamantine arm|arcana mechanicum|"<span class=""tooltip00572"" data-tooltip-content=""#tooltip_content00572"" data-tooltip-anchor=""#tooltip_content00572""><span class=""kwb"">metalica</span></span> model only. the bearer is equipped with this relic in addition to their other weapons. it has the following profile:"|True|adm|adeptus mechanicus
000001768|weapon xcix|arcana mechanicum|"<span class=""tooltip00573"" data-tooltip-content=""#tooltip_content00573"" data-tooltip-anchor=""#tooltip_content00573""><span class=""kwb"">ryza</span></span> model equipped with a volkite blaster only. this relic replaces a volkite blaster and has the following profile:"|True|adm|adeptus mechanicus
000001770|stomping feet|melee weapons||False|am|astra militarum
000001771|grot-guided bomm|ranged weapons||False|ork|orks
000001774|krusha kannon|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|ork|orks
000001776|knarloc beak and talons|melee weapons||False|tau|t’au empire
000001777|kroot bolt thrower|ranged weapons||False|tau|t’au empire
000001778|twin kroot gun|ranged weapons||False|tau|t’au empire
000001779|great knarloc beak and talons|melee weapons||False|tau|t’au empire
000001780|firestorm scatter laser|ranged weapons||False|ae|aeldari
s00001780|explorator augury web|other wargear|"enemy units that are set up on the battlefield as <a href=""/wh40k9ed/the-rules/core-rules/#2.-reinforcements"">reinforcements</a> cannot be set up within 12"" of the bearer. the bearer has a <a href=""/wh40k9ed/the-rules/core-rules/#transport-capacity"">transport capacity</a> of 6 <span class=""tooltip00326"" data-tooltip-content=""#tooltip_content00326"" data-tooltip-anchor=""#tooltip_content00326""><span class=""kwb2"">&lt;<span class=""kwb3"">c</span>hapter&gt;</span> <span class=""kwb"">infantry</span></span> models instead of 10."|False|sm|space marines
000001781|autogun|ranged weapons||False|am|astra militarum
000001782|omnissian axe|melee weapons||False|am|astra militarum
000001783|servo-arm|melee weapons||False|am|astra militarum
000001784|ripper gun (shooting)|ranged weapons||False|am|astra militarum
000001785|ripper gun (melee)|melee weapons||False|am|astra militarum
000001786|the emperor’s benediction|heirlooms of conquest|"<span class=""tooltip00574"" data-tooltip-content=""#tooltip_content00574"" data-tooltip-anchor=""#tooltip_content00574""><span class=""kwb"">commissar</span></span> or <span class=""tooltip00575"" data-tooltip-content=""#tooltip_content00575"" data-tooltip-anchor=""#tooltip_content00575""><span class=""kwb"">lord</span> <span class=""kwb"">commissar</span></span> with a bolt pistol only. the emperor’s benediction replaces the model’s bolt pistol and has the following profile:"|True|am|astra militarum
000001787|the laurels of command|heirlooms of conquest|"<span class=""tooltip00547"" data-tooltip-content=""#tooltip_content00547"" data-tooltip-anchor=""#tooltip_content00547""><span class=""kwb"">officer</span></span> with <span class=""tooltip00548"" data-tooltip-content=""#tooltip_content00548""><span class=""tt kwbu"">voice</span> <span class=""tt kwbu"">of</span> <span class=""tt kwbu"">command</span></span> ability only. roll a dice each time the bearer issues an order to a friendly <a href=""/wh40k9ed/factions/astra-militarum/#regiment-"">&lt;regiment&gt;</a> unit within 6"" of them. on a 4+ the bearer can immediately issue another order to the same unit. this does not count towards the maximum number of orders this model may issue each turn."|True|am|astra militarum
000001788|the deathmask of ollanius|heirlooms of conquest|"<span class=""tooltip00576"" data-tooltip-content=""#tooltip_content00576"" data-tooltip-anchor=""#tooltip_content00576""><span class=""kwb"">infantry</span></span> model only. the bearer of this item has a 4+ <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable save</a>. in addition, once per game, at the start of any of your turns, the bearer may immediately heal d3 wounds."|True|am|astra militarum
000001789|the dagger of tu’sakh|heirlooms of conquest|"<span class=""tooltip00577"" data-tooltip-content=""#tooltip_content00577"" data-tooltip-anchor=""#tooltip_content00577""><span class=""kwb"">infantry</span> <span class=""kwb"">officer</span></span> model only. during deployment, you can set up the bearer and one <span class=""tooltip00194"" data-tooltip-content=""#tooltip_content00194"" data-tooltip-anchor=""#tooltip_content00194""><span class=""kwb"">astra</span> <span class=""kwb"">militarum</span> <span class=""kwb"">infantry</span></span> unit from your army behind enemy lines instead of placing them on the battlefield. the infantry unit must have the same <a href=""/wh40k9ed/factions/astra-militarum/#regiment-"">&lt;regiment&gt;</a> keyword as the bearer if the bearer has one. at the end of any of your <a href=""/wh40k9ed/the-rules/core-rules/#movement-phase"">movement phases</a> these units can launch their daring attack – set them up within 3"" of each other, anywhere on the battlefield that is wholly within 6"" of any battlefield edge and more than 9"" away from any enemy model"|True|am|astra militarum
000001790|kurov’s aquila|heirlooms of conquest|"<span class=""tooltip00547"" data-tooltip-content=""#tooltip_content00547"" data-tooltip-anchor=""#tooltip_content00547""><span class=""kwb"">officers</span></span> only. whilst the bearer is on the battlefield, roll a d6 each time your opponent uses a stratagem. on a 5+ you gain 1 <a href=""/wh40k9ed/the-rules/core-rules/#command-points"">command point</a>."|True|am|astra militarum
000001791|the blade of conquest|heirlooms of conquest|model with power sword only. the blade of conquest replaces the model’s power sword and has the following profile:|True|am|astra militarum
000001792|relic of lost cadia|heirlooms of conquest|"<span class=""tooltip00578"" data-tooltip-content=""#tooltip_content00578"" data-tooltip-anchor=""#tooltip_content00578""><span class=""kwb"">cadian</span></span> model only. once per battle, the bearer can unveil this relic at the start of any turn. until the end of that turn, you can re-roll hit and <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound rolls</a> of 1 for all cadian units within 12"" of the bearer. you can instead re-roll all failed hit and wound rolls for these units until the end of the turn if they are targeting a <span class=""tooltip00579"" data-tooltip-content=""#tooltip_content00579"" data-tooltip-anchor=""#tooltip_content00579""><span class=""kwb"">chaos</span></span> unit."|True|am|astra militarum
000001793|mamorph tuskblade|heirlooms of conquest|"<span class=""tooltip00580"" data-tooltip-content=""#tooltip_content00580"" data-tooltip-anchor=""#tooltip_content00580""><span class=""kwb"">catachan</span></span> model with power sword only. the mamorph tuskblade replaces the model’s power sword and has the following profile:"|True|am|astra militarum
000001794|pietrov’s mk 45|heirlooms of conquest|"<span class=""tooltip00581"" data-tooltip-content=""#tooltip_content00581"" data-tooltip-anchor=""#tooltip_content00581""><span class=""kwb"">valhallan</span></span> model with bolt pistol only. pietrov’s mk 45 replaces the model’s bolt pistol and has the following profile:"|True|am|astra militarum
000001795|the armour of graf toschenko|heirlooms of conquest|"<span class=""tooltip00582"" data-tooltip-content=""#tooltip_content00582"" data-tooltip-anchor=""#tooltip_content00582""><span class=""kwb"">vostroyan</span> <span class=""kwb"">infantry</span></span> model only. increase the model’s toughness characteristic to 4 and save characteristic to 2+."|True|am|astra militarum
000001796|skull mask of acheron|heirlooms of conquest|"<span class=""tooltip00583"" data-tooltip-content=""#tooltip_content00583"" data-tooltip-anchor=""#tooltip_content00583""><span class=""kwb"">armageddon</span> <span class=""kwb"">character</span></span> only. enemy units within 3"" of the bearer suffer a -1 penalty to their leadership. <a href=""/wh40k9ed/factions/orks"">ork</a> units suffer a -2 penalty instead."|True|am|astra militarum
000001797|claw of the desert tigers|heirlooms of conquest|"<span class=""tooltip00584"" data-tooltip-content=""#tooltip_content00584"" data-tooltip-anchor=""#tooltip_content00584""><span class=""kwb"">tallarn</span></span> model with power sword only. claw of the desert tigers replaces the model’s power sword and has the following profile:"|True|am|astra militarum
000001798|the tactical auto-reliquary of tyberius|heirlooms of conquest|"<span class=""tooltip00549"" data-tooltip-content=""#tooltip_content00549"" data-tooltip-anchor=""#tooltip_content00549""><span class=""kwb"">militarum</span> <span class=""kwb"">tempestus</span></span> model only. when using the <span class=""tooltip00548"" data-tooltip-content=""#tooltip_content00548""><span class=""tt kwbu"">voice</span> <span class=""tt kwbu"">of</span> <span class=""tt kwbu"">command</span></span> ability, this model can issue one additional order per turn. roll a dice before issuing this additional order. on a roll of 1, the reliquary issues contradictory nonsense and nothing happens."|True|am|astra militarum
000001799|order of the iron star of mordian|heirlooms of conquest|"<span class=""tooltip00585"" data-tooltip-content=""#tooltip_content00585"" data-tooltip-anchor=""#tooltip_content00585""><span class=""kwb"">mordian</span> <span class=""kwb"">infantry</span></span> model only. each time the bearer suffers a wound or <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a>, roll a dice; on a 4+ the wound is negated and has no effect."|True|am|astra militarum
000001803|kurnous’ bow|treasures of the aeldari|"<span class=""tooltip00586"" data-tooltip-content=""#tooltip_content00586"" data-tooltip-anchor=""#tooltip_content00586""><span class=""kwb"">asuryani</span></span> model with shuriken pistol only. this relic replaces a shuriken pistol and has the following profile:"|True|ae|aeldari
000001804|the phoenix gem|treasures of the aeldari|"<span class=""tooltip00586"" data-tooltip-content=""#tooltip_content00586"" data-tooltip-anchor=""#tooltip_content00586""><span class=""kwb"">asuryani</span></span> model only. the first time the bearer is destroyed, roll one d6: on a 2+, keep it to one side. at the end of the current phase, set the bearer back up again, as close as possible to its previous position and not within <a href=""/wh40k9ed/the-rules/core-rules/#engagement-range"">engagement range</a> of any enemy models, with d3 wounds remaining."|True|ae|aeldari
000001805|shard of anaris|treasures of the aeldari|"<span class=""tooltip00586"" data-tooltip-content=""#tooltip_content00586"" data-tooltip-anchor=""#tooltip_content00586""><span class=""kwb"">asuryani</span></span> model equipped with banshee blade or star glaive only. this relic replaces a banshee blade or star glaive and has the following profile:"|True|ae|aeldari
000001806|faolchú’s wing|treasures of the aeldari|"<span class=""tooltip00587"" data-tooltip-content=""#tooltip_content00587"" data-tooltip-anchor=""#tooltip_content00587""><span class=""kwb"">asuryani</span> <span class=""kwb"">infantry</span></span> model only.<br><ul><li>the bearer has a move characteristic of 12"" and the <a href=""/wh40k9ed/the-rules/core-rules/#flying""><span class=""kwb"">fly</span></a> keyword.</li><li>at the end of your <a href=""/wh40k9ed/the-rules/core-rules/#movement-phase"">movement phase</a>, select one enemy unit the bearer moved across during that phase, and roll one d6: on a 2+, that unit suffers d3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a>.</li></ul>"|True|ae|aeldari
000001807|firesabre|treasures of the aeldari|"<span class=""tooltip00586"" data-tooltip-content=""#tooltip_content00586"" data-tooltip-anchor=""#tooltip_content00586""><span class=""kwb"">asuryani</span></span> model with banshee blade or star glaive only. this relic replaces a banshee blade or star glaive and has the following profile:"|True|ae|aeldari
000001811|psytronome of iyanden|treasures of the aeldari|"<span class=""tooltip00588"" data-tooltip-content=""#tooltip_content00588"" data-tooltip-anchor=""#tooltip_content00588""><span class=""kwb"">iyanden</span></span> model only. in your <a href=""/wh40k9ed/the-rules/core-rules/#command-phase"">command phase</a>, you can select one friendly <span class=""tooltip00589"" data-tooltip-content=""#tooltip_content00589"" data-tooltip-anchor=""#tooltip_content00589""><span class=""kwb"">iyanden</span> <span class=""kwb"">spirit</span> <span class=""kwb"">host</span></span> unit within 9"" of the bearer. until the start of your next command phase:<br><ul><li>add 1 to the attacks characteristic of models in that unit.</li><li>if that unit is a <span class=""tooltip00182"" data-tooltip-content=""#tooltip_content00182"" data-tooltip-anchor=""#tooltip_content00182""><span class=""kwb"">wraithguard</span></span> unit, it gains the <span class=""tooltip00544"" data-tooltip-content=""#tooltip_content00544""><span class=""tt kwbu"">battle</span> <span class=""tt kwbu"">focus</span></span> ability.</li></ul>"|True|ae|aeldari
000001814|blazing star of vaul|treasures of the aeldari|"<span class=""tooltip00586"" data-tooltip-content=""#tooltip_content00586"" data-tooltip-anchor=""#tooltip_content00586""><span class=""kwb"">asuryani</span></span> model equipped with shuriken pistol only. this relic replaces a shuriken pistol and has the following profile:"|True|ae|aeldari
000001816|star glaive|melee weapons||False|ae|aeldari
000001817|lasblaster|ranged weapons||False|ae|aeldari
000001818|assault cannon|ranged weapons||False|gk|grey knights
s00001828|thunderhawk cluster bombs|other wargear|"once per battle, after the bearer has moved, you can select one unit the bearer moved across. roll six d6s for each <span class=""kwb"">vehicle</span> or <span class=""kwb"">monster</span> model in that unit and roll one d6 for each other model in that unit (to a maximum of eighteen d6s): for each 4+, that unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a>."|False|sm|space marines
000001853|hurricane bolter|ranged weapons||False|gk|grey knights
000001858|twin assault cannon|ranged weapons||False|gk|grey knights
000001866|psytronome shaper|melee weapons||False|ae|aeldari
000001872|scythes of tyran|bio-artefact relics|model equipped with 2 monstrous scything talons only. this relic replaces 2 monstrous scything talons and has the following profile:|True|tyr|tyranids
000001873|the ymgarl factor|bio-artefact relics|"at the start of the <a href=""/wh40k9ed/the-rules/core-rules/#fight-phase"">fight phase</a>, select one of the following:<br><ul><li>until the end of the phase, add 2 to the bearer’s strength characteristic.</li><li>until the end of the phase, add 1 to the bearer’s attacks characteristic.</li><li>until the end of the phase, add 1 to the bearer’s toughness characteristic.</li></ul>"|True|tyr|tyranids
