datasheet_id|keyword|model|is_faction_keyword
506|tyranids||True
506|hive tendril||True
507|patriarch||False
507|character||False
507|psyker||False
507|genestealer||False
507|infantry||False
507|<cult>||True
507|tyranids||True
507|genestealer cults||True
508|infantry||False
508|magus||False
508|psyker||False
508|character||False
508|tyranids||True
508|<cult>||True
508|genestealer cults||True
509|primus||False
509|character||False
509|infantry||False
509|<cult>||True
509|tyranids||True
509|genestealer cults||True
510|infantry||False
510|acolyte iconward||False
510|character||False
510|tyranids||True
510|<cult>||True
510|genestealer cults||True
511|crossfire||False
511|core||False
511|infantry||False
511|acolyte hybrids||False
511|<cult>||True
511|tyranids||True
511|genestealer cults||True
512|neophyte hybrids||False
512|infantry||False
512|crossfire||False
512|core||False
512|genestealer cults||True
512|tyranids||True
512|<cult>||True
513|hybrid metamorphs||False
513|infantry||False
513|core||False
513|crossfire||False
513|genestealer cults||True
513|tyranids||True
513|<cult>||True
514|aberrants||False
514|infantry||False
514|<cult>||True
514|tyranids||True
514|genestealer cults||True
515|infantry||False
515|purestrain genestealers||False
515|genestealer||False
515|genestealer cults||True
515|tyranids||True
515|<cult>||True
516|goliath truck||False
516|crossfire||False
516|transport||False
516|vehicle||False
516|genestealer cults||True
516|tyranids||True
516|<cult>||True
521|goliath rockgrinder||False
521|vehicle||False
521|transport||False
521|crossfire||False
521|<cult>||True
521|tyranids||True
521|genestealer cults||True
522|overlord||False
522|phaeron||False
522|noble||False
522|infantry||False
522|character||False
522|imotekh the stormlord||False
522|sautekh||True
522|necrons||True
523|character||False
523|infantry||False
523|noble||False
523|overlord||False
523|necrons||True
523|<dynasty>||True
524|character||False
524|infantry||False
524|noble||False
524|lord||False
524|<dynasty>||True
524|necrons||True
527|nemesor zahndrekh||False
527|character||False
527|infantry||False
527|noble||False
527|overlord||False
527|sautekh||True
527|necrons||True
528|character||False
528|vargard obyron||False
528|lord||False
528|infantry||False
528|noble||False
528|necrons||True
528|sautekh||True
530|chronomancer||False
530|character||False
530|dynastic agent||False
530|orikan the diviner||False
530|cryptek||False
530|infantry||False
530|necrons||True
531|overlord||False
531|noble||False
531|infantry||False
531|anrakyr the traveller||False
531|dynastic agent||False
531|character||False
531|necrons||True
532|character||False
532|dynastic agent||False
532|infantry||False
532|noble||False
532|trazyn the infinite||False
532|overlord||False
532|necrons||True
533|fly||False
533|catacomb command barge||False
533|vehicle||False
533|character||False
533|noble||False
533|quantum shielding||False
533|overlord||False
533|necrons||True
533|<dynasty>||True
534|core||False
534|infantry||False
534|necron warriors||False
534|<dynasty>||True
534|necrons||True
535|immortals||False
535|infantry||False
535|core||False
535|<dynasty>||True
535|necrons||True
536|core||False
536|lychguard||False
536|infantry||False
536|necrons||True
536|<dynasty>||True
537|hyperspace hunter||False
537|infantry||False
537|core||False
537|deathmarks||False
537|<dynasty>||True
537|necrons||True
538|core||False
538|flayed ones||False
538|infantry||False
538|<dynasty>||True
538|necrons||True
539|fly||False
539|triarch praetorians||False
539|triarch||False
539|infantry||False
539|core||False
539|dynastic agent||False
539|necrons||True
540|triarch stalker||False
540|quantum shielding||False
540|core||False
540|vehicle||False
540|triarch||False
540|dynastic agent||False
540|necrons||True
541|c’tan shard||False
541|monster||False
541|character||False
541|c’tan shard of the nightbringer||False
541|fly||False
541|necrons||True
542|c’tan shard of the deceiver||False
542|c’tan shard||False
542|monster||False
542|character||False
542|fly||False
542|necrons||True
543|quantum shielding||False
543|core||False
543|ghost ark||False
543|transport||False
543|vehicle||False
543|fly||False
543|necrons||True
543|<dynasty>||True
544|fly||False
544|core||False
544|transport||False
544|night scythe||False
544|aircraft||False
544|vehicle||False
544|<dynasty>||True
544|necrons||True
545|core||False
545|aircraft||False
545|vehicle||False
545|doom scythe||False
545|fly||False
545|<dynasty>||True
545|necrons||True
546|core||False
546|beast||False
546|canoptek||False
546|canoptek wraiths||False
546|necrons||True
546|<dynasty>||True
548|fly||False
548|core||False
548|biker||False
548|tomb blades||False
548|necrons||True
548|<dynasty>||True
551|fly||False
551|canoptek||False
551|core||False
551|canoptek spyders||False
551|monster||False
551|<dynasty>||True
551|necrons||True
552|vehicle||False
552|titanic||False
552|monolith||False
552|core||False
552|necrons||True
552|<dynasty>||True
553|fly||False
553|vehicle||False
553|core||False
553|annihilation barge||False
553|quantum shielding||False
553|<dynasty>||True
553|necrons||True
554|fly||False
554|vehicle||False
554|core||False
554|doomsday ark||False
554|quantum shielding||False
554|necrons||True
554|<dynasty>||True
555|fly||False
555|character||False
555|transcendent c’tan||False
555|monster||False
555|c’tan shard||False
555|necrons||True
556|fly||False
556|vehicle||False
556|titanic||False
556|core||False
556|tesseract vault||False
556|c’tan shard||False
556|necrons||True
556|<dynasty>||True
557|fly||False
557|vehicle||False
557|titanic||False
557|obelisk||False
557|core||False
557|necrons||True
557|<dynasty>||True
558|canoptek||False
558|canoptek tombstalker||False
558|monster||False
558|necrons||True
558|<dynasty>||True
559|canoptek||False
559|fly||False
559|beast||False
559|core||False
559|canoptek acanthrites||False
559|necrons||True
559|<dynasty>||True
560|canoptek tomb sentinel||False
560|monster||False
560|canoptek||False
560|necrons||True
560|<dynasty>||True
561|vehicle||False
561|aircraft||False
561|fly||False
561|core||False
561|night shroud||False
561|necrons||True
561|<dynasty>||True
562|artillery||False
562|core||False
562|sentry pylon||False
562|vehicle||False
562|necrons||True
562|<dynasty>||True
564|quantum shielding||False
564|core||False
564|tesseract ark||False
564|fly||False
564|vehicle||False
564|<dynasty>||True
564|necrons||True
565|overlord||False
565|noble||False
565|infantry||False
565|kutlakh the world killer||False
565|character||False
565|necrons||True
565|maynarkh||True
566|infantry||False
566|technomancer||False
566|cryptek||False
566|toholk the blinded||False
566|character||False
566|necrons||True
566|maynarkh||True
567|vehicle||False
567|titanic||False
567|artillery||False
567|gauss pylon||False
567|core||False
567|<dynasty>||True
567|necrons||True
568|character||False
568|farseer||False
568|psyker||False
568|infantry||False
568|eldrad ulthran||False
568|ulthwé||True
568|aeldari||True
568|asuryani||True
569|infantry||False
569|character||False
569|autarch||False
569|prince yriel||False
569|anhrathe||True
569|iyanden||True
569|aeldari||True
569|asuryani||True
570|illic nightspear||False
570|infantry||False
570|ranger||False
570|outcasts||False
570|character||False
570|aeldari||True
570|alaitoc||True
570|asuryani||True
571|aspect warrior||False
571|asurmen||False
571|infantry||False
571|dire avengers||False
571|character||False
571|phoenix lord||False
571|aeldari||True
571|asuryani||True
572|infantry||False
572|character||False
572|phoenix lord||False
572|jain zar||False
572|aspect warrior||False
572|howling banshees||False
572|asuryani||True
572|aeldari||True
573|infantry||False
573|aspect warrior||False
573|striking scorpions||False
573|phoenix lord||False
573|character||False
573|karandras||False
573|asuryani||True
573|aeldari||True
574|fire dragons||False
574|character||False
574|fuegan||False
574|phoenix lord||False
574|aspect warrior||False
574|infantry||False
574|asuryani||True
574|aeldari||True
575|jump pack||False
575|infantry||False
575|swooping hawks||False
575|character||False
575|phoenix lord||False
575|fly||False
575|aspect warrior||False
575|baharroth||False
575|aeldari||True
575|asuryani||True
576|infantry||False
576|aspect warrior||False
576|dark reapers||False
576|maugan ra||False
576|character||False
576|phoenix lord||False
576|aeldari||True
576|asuryani||True
577|infantry||False
577|character||False
577|jump pack||False
577|autarch||False
577|fly||False
577|asuryani||True
577|aeldari||True
577|<craftworld>||True
579|jump pack||False
579|infantry||False
579|autarch||False
579|character||False
579|<craftworld>||True
579|aeldari||True
579|warhost||True
579|asuryani||True
580|biker||False
580|fly||False
580|autarch||False
580|autarch skyrunner||False
580|character||False
580|<craftworld>||True
580|aeldari||True
580|asuryani||True
581|character||False
581|daemon||False
581|avatar of khaine||False
581|monster||False
581|asuryani||True
581|aeldari||True
581|<craftworld>||True
582|infantry||False
582|psyker||False
582|farseer||False
582|character||False
582|<craftworld>||True
582|aeldari||True
582|asuryani||True
583|fly||False
583|character||False
583|farseer||False
583|biker||False
583|psyker||False
583|farseer skyrunner||False
583|asuryani||True
583|aeldari||True
583|<craftworld>||True
584|warlocks||False
584|character||False
584|psyker||False
584|infantry||False
584|asuryani||True
584|aeldari||True
584|<craftworld>||True
586|psyker||False
586|character||False
586|warlocks||False
586|fly||False
586|warlock skyrunners||False
586|biker||False
586|asuryani||True
586|aeldari||True
586|<craftworld>||True
588|spiritseer||False
588|character||False
588|psyker||False
588|infantry||False
588|<craftworld>||True
588|spirit host||True
588|aeldari||True
588|asuryani||True
589|core||False
589|guardian defenders||False
589|guardians||False
589|infantry||False
589|<craftworld>||True
589|asuryani||True
589|aeldari||True
590|storm guardians||False
590|infantry||False
590|guardians||False
590|core||False
590|asuryani||True
590|<craftworld>||True
590|aeldari||True
591|fly||False
591|biker||False
591|core||False
591|windriders||False
591|guardians||False
591|asuryani||True
591|aeldari||True
591|<craftworld>||True
592|outcasts||False
592|resonator shard||False
592|rangers||False
592|core||False
592|infantry||False
592|aeldari||True
592|asuryani||True
592|<craftworld>||True
593|aspect warrior||False
593|core||False
593|infantry||False
593|dire avengers||False
593|asuryani||True
593|aeldari||True
593|<craftworld>||True
594|aspect warrior||False
594|howling banshees||False
594|core||False
594|infantry||False
594|<craftworld>||True
594|asuryani||True
594|aeldari||True
595|striking scorpions||False
595|aspect warrior||False
595|core||False
595|infantry||False
595|asuryani||True
595|aeldari||True
595|<craftworld>||True
596|aspect warrior||False
596|fire dragons||False
596|core||False
596|infantry||False
596|aeldari||True
596|<craftworld>||True
596|asuryani||True
597|wraith construct||False
597|wraithguard||False
597|infantry||False
597|core||False
597|aeldari||True
597|asuryani||True
597|<craftworld>||True
597|spirit host||True
598|wraith construct||False
598|infantry||False
598|wraithblades||False
598|core||False
598|asuryani||True
598|spirit host||True
598|<craftworld>||True
598|aeldari||True
599|transport||False
599|wave serpent||False
599|fly||False
599|vehicle||False
599|asuryani||True
599|aeldari||True
599|<craftworld>||True
600|jump pack||False
600|infantry||False
600|core||False
600|swooping hawks||False
600|fly||False
600|aspect warrior||False
600|asuryani||True
600|aeldari||True
600|<craftworld>||True
601|infantry||False
601|jump pack||False
601|warp spiders||False
601|core||False
601|aspect warrior||False
601|<craftworld>||True
601|asuryani||True
601|aeldari||True
602|fly||False
602|aspect warrior||False
602|core||False
602|shining spears||False
602|biker||False
602|asuryani||True
602|aeldari||True
602|<craftworld>||True
603|aspect warrior||False
603|fly||False
603|vehicle||False
603|aircraft||False
603|crimson hunter||False
603|asuryani||True
603|aeldari||True
603|<craftworld>||True
605|fly||False
605|vehicle||False
605|vypers||False
605|<craftworld>||True
605|aeldari||True
605|asuryani||True
606|vehicle||False
606|hemlock wraithfighter||False
606|fly||False
606|aircraft||False
606|psyker||False
606|wraith construct||False
606|asuryani||True
606|aeldari||True
606|<craftworld>||True
606|spirit host||True
607|aspect warrior||False
607|core||False
607|dark reapers||False
607|infantry||False
607|asuryani||True
607|aeldari||True
607|<craftworld>||True
608|support weapons||False
608|guardians||False
608|artillery||False
608|vehicle||False
608|aeldari||True
608|asuryani||True
608|<craftworld>||True
609|vehicle||False
609|transport||False
609|falcon||False
609|fly||False
609|aeldari||True
609|asuryani||True
609|<craftworld>||True
610|fly||False
610|vehicle||False
610|fire prism||False
610|asuryani||True
610|aeldari||True
610|<craftworld>||True
611|night spinner||False
611|vehicle||False
611|fly||False
611|<craftworld>||True
611|aeldari||True
611|asuryani||True
612|vehicle||False
612|war walkers||False
612|aeldari||True
612|<craftworld>||True
612|asuryani||True
613|wraith construct||False
613|wraithlord||False
613|core||False
613|monster||False
613|spirit host||True
613|<craftworld>||True
613|asuryani||True
613|aeldari||True
614|titanic||False
614|wraithknight||False
614|monster||False
614|wraith construct||False
614|aeldari||True
614|<craftworld>||True
614|spirit host||True
614|asuryani||True
615|shadow spectres||False
615|core||False
615|jump pack||False
615|infantry||False
615|aspect warrior||False
615|fly||False
615|aeldari||True
615|<craftworld>||True
615|asuryani||True
616|vehicle||False
616|wasp assault walker||False
616|fly||False
616|aeldari||True
616|<craftworld>||True
616|asuryani||True
616|warhost||True
617|wraith construct||False
617|monster||False
617|wraithseer||False
617|psyker||False
617|asuryani||True
617|<craftworld>||True
617|aeldari||True
617|spirit host||True
618|hornet||False
618|fly||False
618|vehicle||False
618|<craftworld>||True
618|aeldari||True
618|asuryani||True
619|fly||False
619|vehicle||False
619|warp hunter||False
619|asuryani||True
619|aeldari||True
619|<craftworld>||True
620|lynx||False
620|vehicle||False
620|fly||False
620|aeldari||True
620|<craftworld>||True
620|asuryani||True
621|fly||False
621|vehicle||False
621|titanic||False
621|scorpion||False
621|<craftworld>||True
621|asuryani||True
621|aeldari||True
622|cobra||False
622|fly||False
622|vehicle||False
622|titanic||False
622|asuryani||True
622|aeldari||True
622|<craftworld>||True
623|aircraft||False
623|vehicle||False
623|fly||False
623|nightwing||False
623|asuryani||True
623|aeldari||True
623|<craftworld>||True
624|phoenix||False
624|aircraft||False
624|vehicle||False
624|fly||False
624|asuryani||True
624|warhost||True
624|aeldari||True
624|<craftworld>||True
625|vampire raider||False
625|fly||False
625|vehicle||False
625|vampire||False
625|titanic||False
625|aircraft||False
625|transport||False
625|asuryani||True
625|warhost||True
625|aeldari||True
625|<craftworld>||True
626|vampire hunter||False
626|aircraft||False
626|fly||False
626|vehicle||False
626|vampire||False
626|titanic||False
626|asuryani||True
626|warhost||True
626|aeldari||True
626|<craftworld>||True
627|wraith construct||False
627|monster||False
627|titanic||False
627|skathach wraithknight||False
627|<craftworld>||True
627|spirit host||True
627|aeldari||True
627|asuryani||True
628|fly||False
628|titanic||False
628|jet pack||False
628|revenant titan||False
628|monster||False
628|asuryani||True
628|aeldari||True
628|<craftworld>||True
628|spirit host||True
629|fly||False
629|corsair cloud dancer band||False
629|biker||False
629|<coterie>||True
629|aeldari||True
629|anhrathe||True
630|infantry||False
630|aspect warrior||False
630|fly||False
630|irillyth||False
630|phoenix lord||False
630|character||False
630|shadow spectres||False
630|jump pack||False
630|aeldari||True
630|asuryani||True
631|titanic||False
631|monster||False
631|phantom titan||False
631|aeldari||True
631|asuryani||True
631|<craftworld>||True
631|spirit host||True
632|infantry||False
632|corsair reaver band||False
632|aeldari||True
632|anhrathe||True
632|<coterie>||True
633|infantry||False
633|fly||False
633|jet pack||False
633|corsair skyreaver band||False
633|aeldari||True
633|anhrathe||True
633|<coterie>||True
634|infantry||False
634|archon||False
634|character||False
634|drukhari||True
634|<kabal>||True
634|aeldari||True
638|court of the archon||False
638|infantry||False
638|ur-ghul||False
638|<kabal>||True
638|aeldari||True
638|drukhari||True
639|character||False
639|infantry||False
639|succubus||False
639|<wych cult>||True
639|aeldari||True
639|drukhari||True
640|master succubus||False
640|character||False
640|infantry||False
640|lelith hesperax||False
640|succubus||False
640|aeldari||True
640|cult of strife||True
640|drukhari||True
641|haemonculus||False
641|infantry||False
641|character||False
641|<haemonculus coven>||True
641|aeldari||True
641|drukhari||True
642|urien rakarth||False
642|character||False
642|master haemonculus||False
642|infantry||False
642|haemonculus||False
642|aeldari||True
642|prophets of flesh||True
642|drukhari||True
643|character||False
643|drazhar||False
643|blades for hire||False
643|infantry||False
643|incubi||True
643|drukhari||True
643|aeldari||True
644|kabalite warriors||False
644|infantry||False
644|core||False
644|drukhari||True
644|<kabal>||True
644|aeldari||True
645|kabalite trueborn||False
645|infantry||False
645|aeldari||True
645|<kabal>||True
645|drukhari||True
646|haywire grenade||False
646|wyches||False
646|core||False
646|infantry||False
646|drukhari||True
646|<wych cult>||True
646|aeldari||True
647|infantry||False
647|hekatrix bloodbrides||False
647|aeldari||True
647|drukhari||True
647|<wych cult>||True
648|incubi||False
648|core||False
648|infantry||False
648|blades for hire||False
648|aeldari||True
648|drukhari||True
649|blades for hire||False
649|mandrakes||False
649|infantry||False
649|aeldari||True
649|drukhari||True
650|infantry||False
650|wracks||False
650|core||False
650|drukhari||True
650|<haemonculus coven>||True
650|aeldari||True
651|infantry||False
651|grotesques||False
651|core||False
651|aeldari||True
651|drukhari||True
651|<haemonculus coven>||True
652|character||False
652|skyboard||False
652|beastmaster||False
652|infantry||False
652|fly||False
652|drukhari||True
652|<wych cult>||True
652|aeldari||True
653|clawed fiends||False
653|beast||False
653|blades for hire||False
653|aeldari||True
653|drukhari||True
654|khymerae||False
654|daemon||False
654|beast||False
654|blades for hire||False
654|aeldari||True
654|drukhari||True
655|swarm||False
655|blades for hire||False
655|fly||False
655|beast||False
655|razorwing flocks||False
655|aeldari||True
655|drukhari||True
656|fly||False
656|shock prow||False
656|transport||False
656|raider||False
656|vehicle||False
656|drukhari||True
656|<haemonculus coven>||True
656|<kabal>||True
656|aeldari||True
656|<wych cult>||True
657|vehicle||False
657|fly||False
657|transport||False
657|venom||False
657|aeldari||True
657|<wych cult>||True
657|<kabal>||True
657|<haemonculus coven>||True
657|drukhari||True
658|fly||False
658|core||False
658|reavers||False
658|biker||False
658|drukhari||True
658|<wych cult>||True
658|aeldari||True
659|skyboard||False
659|fly||False
659|core||False
659|hellions||False
659|infantry||False
659|drukhari||True
659|aeldari||True
659|<wych cult>||True
660|vehicle||False
660|fly||False
660|aircraft||False
660|razorwing jetfighter||False
660|<wych cult>||True
660|aeldari||True
660|drukhari||True
660|<kabal>||True
661|vehicle||False
661|fly||False
661|voidraven bomber||False
661|aircraft||False
661|<wych cult>||True
661|<kabal>||True
661|drukhari||True
661|aeldari||True
662|blades for hire||False
662|scourges||False
662|haywire grenade||False
662|infantry||False
662|core||False
662|fly||False
662|drukhari||True
662|aeldari||True
663|fly||False
663|monster||False
663|talos||False
663|aeldari||True
663|<haemonculus coven>||True
663|drukhari||True
664|cronos||False
664|monster||False
664|fly||False
664|<haemonculus coven>||True
664|drukhari||True
664|aeldari||True
665|vehicle||False
665|fly||False
665|shock prow||False
665|ravager||False
665|aeldari||True
665|<kabal>||True
665|drukhari||True
666|vehicle||False
666|reaper||False
666|fly||False
666|aeldari||True
666|<haemonculus coven> or <kabal> or <wych cult>||True
666|drukhari||True
667|tantalus||False
667|transport||False
667|vehicle||False
667|fly||False
667|drukhari||True
667|<haemonculus coven> or <kabal> or <wych cult>||True
667|aeldari||True
679|infantry||False
679|officer||False
679|character||False
679|company commander||False
679|<regiment>||True
679|imperium||True
679|astra militarum||True
680|tank commander||False
680|leman russ||False
680|officer||False
680|character||False
680|vehicle||False
680|<regiment>||True
680|astra militarum||True
680|imperium||True
681|officer||False
681|master of ordnance||False
681|infantry||False
681|character||False
681|<regiment>||True
681|astra militarum||True
681|imperium||True
682|platoon commander||False
682|character||False
682|officer||False
682|infantry||False
682|imperium||True
682|<regiment>||True
682|astra militarum||True
683|command squad||False
683|veterans||False
683|infantry||False
683|astra militarum||True
683|<regiment>||True
683|imperium||True
684|infantry||False
684|infantry squad||False
684|<regiment>||True
684|astra militarum||True
684|imperium||True
685|infantry||False
685|special weapons squad||False
685|imperium||True
685|astra militarum||True
685|<regiment>||True
686|heavy weapons squad||False
686|infantry||False
686|<regiment>||True
686|astra militarum||True
686|imperium||True
687|infantry||False
687|veterans||False
687|<regiment>||True
687|astra militarum||True
687|imperium||True
688|infantry||False
688|conscripts||False
688|<regiment>||True
688|astra militarum||True
688|imperium||True
689|cavalry||False
689|rough riders||False
689|<regiment>||True
689|astra militarum||True
689|imperium||True
690|vehicle||False
690|scout sentinels||False
690|imperium||True
690|astra militarum||True
690|<regiment>||True
691|vehicle||False
691|armoured sentinels||False
691|<regiment>||True
691|astra militarum||True
691|imperium||True
692|vehicle||False
692|chimera||False
692|transport||False
692|<regiment>||True
692|astra militarum||True
692|imperium||True
693|taurox||False
693|transport||False
693|vehicle||False
693|astra militarum||True
693|imperium||True
693|<regiment>||True
694|vehicle||False
694|hellhounds||False
694|<regiment>||True
694|astra militarum||True
694|imperium||True
695|vehicle||False
695|basilisks||False
695|imperium||True
695|astra militarum||True
695|<regiment>||True
696|vehicle||False
696|hydras||False
696|<regiment>||True
696|astra militarum||True
696|imperium||True
697|wyverns||False
697|vehicle||False
697|imperium||True
697|astra militarum||True
697|<regiment>||True
698|vehicle||False
698|manticore||False
698|<regiment>||True
698|astra militarum||True
698|imperium||True
699|deathstrike||False
699|vehicle||False
699|<regiment>||True
699|astra militarum||True
699|imperium||True
700|vehicle||False
700|leman russ||False
700|leman russ battle tank||False
700|<regiment>||True
700|astra militarum||True
700|imperium||True
702|vehicle||False
702|titanic||False
702|baneblade||False
702|<regiment>||True
702|astra militarum||True
702|imperium||True
703|banehammer||False
703|vehicle||False
703|titanic||False
703|transport||False
703|imperium||True
703|astra militarum||True
703|<regiment>||True
704|vehicle||False
704|titanic||False
704|banesword||False
704|<regiment>||True
704|astra militarum||True
704|imperium||True
705|vehicle||False
705|titanic||False
705|doomhammer||False
705|transport||False
705|imperium||True
705|astra militarum||True
705|<regiment>||True
706|vehicle||False
706|titanic||False
706|hellhammer||False
706|<regiment>||True
706|astra militarum||True
706|imperium||True
707|shadowsword||False
707|vehicle||False
707|titanic||False
707|imperium||True
707|astra militarum||True
707|<regiment>||True
708|vehicle||False
708|titanic||False
708|stormlord||False
708|transport||False
708|<regiment>||True
708|astra militarum||True
708|imperium||True
709|vehicle||False
709|titanic||False
709|stormsword||False
709|<regiment>||True
709|astra militarum||True
709|imperium||True
710|officer||False
710|character||False
710|infantry||False
710|lord castellan creed||False
710|imperium||True
710|cadian||True
710|astra militarum||True
711|character||False
711|colour sergeant kell||False
711|infantry||False
711|astra militarum||True
711|cadian||True
711|imperium||True
712|vehicle||False
712|knight commander pask||False
712|character||False
712|tank commander||False
712|leman russ||False
712|officer||False
712|cadian||True
712|imperium||True
712|astra militarum||True
713|character||False
713|officer||False
713|colonel ‘iron hand’ straken||False
713|infantry||False
713|imperium||True
713|catachan||True
713|astra militarum||True
714|infantry||False
714|sergeant harker||False
714|character||False
714|imperium||True
714|catachan||True
714|astra militarum||True
715|commissar||False
715|infantry||False
715|lord commissar||False
715|character||False
715|astra militarum||True
715|imperium||True
715|officio prefectus||True
716|infantry||False
716|commissar||False
716|character||False
716|imperium||True
716|officio prefectus||True
716|astra militarum||True
717|infantry||False
717|yarrick||False
717|character||False
717|commissar||False
717|astra militarum||True
717|officio prefectus||True
717|imperium||True
718|infantry||False
718|tempestor prime||False
718|character||False
718|officer||False
718|<tempestus regiment>||True
718|militarum tempestus||True
718|imperium||True
718|astra militarum||True
719|infantry||False
719|tempestus command squad||False
719|militarum tempestus||True
719|<tempestus regiment>||True
719|astra militarum||True
719|imperium||True
720|tempestus scions||False
720|infantry||False
720|astra militarum||True
720|imperium||True
720|militarum tempestus||True
720|<tempestus regiment>||True
721|vehicle||False
721|taurox prime||False
721|transport||False
721|astra militarum||True
721|imperium||True
721|militarum tempestus||True
721|<tempestus regiment>||True
722|ogryn||False
722|infantry||False
722|astra militarum||True
722|militarum auxilla||True
722|imperium||True
723|infantry||False
723|ogryn||False
723|bullgryns||False
723|militarum auxilla||True
723|imperium||True
723|astra militarum||True
724|ratlings||False
724|infantry||False
724|astra militarum||True
724|militarum auxilla||True
724|imperium||True
725|ogryn||False
725|infantry||False
725|nork deddog||False
725|character||False
725|militarum auxilla||True
725|imperium||True
725|astra militarum||True
726|officer||False
726|character||False
726|officer of the fleet||False
726|infantry||False
726|aeronautica imperialis||True
726|astra militarum||True
726|imperium||True
727|valkyries||False
727|transport||False
727|aircraft||False
727|vehicle||False
727|fly||False
727|astra militarum||True
727|aeronautica imperialis||True
727|imperium||True
728|atlas recovery tank||False
728|vehicle||False
728|imperium||True
728|astra militarum||True
728|<regiment>||True
729|salamander command vehicle||False
729|vehicle||False
729|<regiment>||True
729|astra militarum||True
729|imperium||True
730|vehicle||False
730|hades breaching drill||False
730|<regiment>||True
730|astra militarum||True
730|imperium||True
731|vehicle||False
731|transport||False
731|centaur light carrier||False
731|<regiment>||True
731|astra militarum||True
731|imperium||True
733|transport||False
733|vehicle||False
733|trojan support vehicle||False
733|imperium||True
733|<regiment>||True
733|astra militarum||True
735|vehicle||False
735|salamander scout tanks||False
735|<regiment>||True
735|astra militarum||True
735|imperium||True
736|tauros assault vehicles||False
736|vehicle||False
736|tauros||False
736|<regiment>||True
736|astra militarum||True
736|imperium||True
737|tauros venators||False
737|vehicle||False
737|tauros||False
737|imperium||True
737|astra militarum||True
737|<regiment>||True
738|basilisk||False
738|vehicle||False
738|armageddon-pattern basilisks||False
738|<regiment>||True
738|astra militarum||True
738|imperium||True
739|medusa||False
739|vehicle||False
739|armageddon-pattern medusas||False
739|<regiment>||True
739|astra militarum||True
739|imperium||True
740|vehicle||False
740|colossus bombards||False
740|astra militarum||True
740|imperium||True
740|<regiment>||True
741|cyclops demolition vehicle||False
741|vehicle||False
741|astra militarum||True
741|<regiment>||True
741|imperium||True
742|vehicle||False
742|earthshaker battery||False
742|artillery||False
742|<regiment>||True
742|astra militarum||True
742|imperium||True
743|vehicle||False
743|earthshaker carriage||False
743|artillery||False
743|<regiment>||True
743|astra militarum||True
743|imperium||True
744|griffon mortar carrier||False
744|vehicle||False
744|imperium||True
744|astra militarum||True
744|<regiment>||True
745|artillery||False
745|vehicle||False
745|heavy mortar||False
745|imperium||True
745|<regiment>||True
745|astra militarum||True
746|vehicle||False
746|artillery||False
746|heavy quad launcher||False
746|<regiment>||True
746|astra militarum||True
746|imperium||True
747|hydra battery||False
747|vehicle||False
747|artillery||False
747|imperium||True
747|<regiment>||True
747|astra militarum||True
751|vehicle||False
751|malcador||False
751|malcador annihilator||False
751|<regiment>||True
751|astra militarum||True
751|imperium||True
752|vehicle||False
752|malcador defender||False
752|malcador||False
752|imperium||True
752|astra militarum||True
752|<regiment>||True
753|malcador||False
753|vehicle||False
753|imperium||True
753|astra militarum||True
753|<regiment>||True
754|vehicle||False
754|malcador infernus||False
754|malcador||False
754|imperium||True
754|astra militarum||True
754|<regiment>||True
755|vehicle||False
755|artillery||False
755|manticore battery||False
755|<regiment>||True
755|astra militarum||True
755|imperium||True
756|vehicle||False
756|medusa carriage||False
756|artillery||False
756|imperium||True
756|astra militarum||True
756|<regiment>||True
757|vehicle||False
757|rapier laser destroyer||False
757|artillery||False
757|astra militarum||True
757|imperium||True
757|<regiment>||True
758|vehicle||False
758|sabre weapons battery||False
758|artillery||False
758|imperium||True
758|astra militarum||True
758|<regiment>||True
759|vehicle||False
759|sentinel powerlifters||False
759|<regiment>||True
759|astra militarum||True
759|imperium||True
760|vehicle||False
760|stygies destroyer tank hunters||False
760|<regiment>||True
760|astra militarum||True
760|imperium||True
761|thunderers||False
761|vehicle||False
761|imperium||True
761|astra militarum||True
761|<regiment>||True
762|artillery||False
762|vehicle||False
762|tarantula battery||False
762|astra militarum||True
762|<regiment>||True
762|imperium||True
763|vehicle||False
763|stormblade||False
763|titanic||False
763|astra militarum||True
763|imperium||True
763|<regiment>||True
764|arkurian stormhammer||False
764|vehicle||False
764|titanic||False
764|imperium||True
764|astra militarum||True
764|<regiment>||True
766|titanic||False
766|vehicle||False
766|crassus||False
766|transport||False
766|astra militarum||True
766|<regiment>||True
766|imperium||True
767|dominus armoured siege bombard||False
767|titanic||False
767|vehicle||False
767|astra militarum||True
767|<regiment>||True
767|imperium||True
768|gorgon heavy transport||False
768|vehicle||False
768|titanic||False
768|transport||False
768|<regiment>||True
768|astra militarum||True
768|imperium||True
769|macharius||False
769|titanic||False
769|vehicle||False
769|astra militarum||True
769|imperium||True
769|<regiment>||True
770|vehicle||False
770|titanic||False
770|macharius||False
770|macharius omega||False
770|<regiment>||True
770|astra militarum||True
770|imperium||True
771|vehicle||False
771|titanic||False
771|macharius||False
771|macharius vanquisher||False
771|imperium||True
771|astra militarum||True
771|<regiment>||True
772|titanic||False
772|vehicle||False
772|macharius vulcan||False
772|macharius||False
772|astra militarum||True
772|<regiment>||True
772|imperium||True
773|titanic||False
773|vehicle||False
773|fly||False
773|aircraft||False
773|marauder bomber||False
773|astra militarum||True
